asct_label,phenotype_label,gene_label,gene_expr,publication_count,asct,phenotype,gene
kidney,Nephropathy,MT-CO3,146.651,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,146.651,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Renal insufficiency,MT-CO3,146.651,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
nephron,Acute kidney injury,MT-CO3,146.651,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
nephron tubule,Focal segmental glomerulosclerosis,MT-CO3,146.651,154,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,146.651,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Renal insufficiency,MT-CO3,146.651,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
nephron,Focal segmental glomerulosclerosis,MT-CO3,146.651,44,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,146.651,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,146.651,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,146.651,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO2,136.30931,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Focal segmental glomerulosclerosis,MT-CO2,136.30931,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Focal segmental glomerulosclerosis,MT-CO2,136.30931,154,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Focal segmental glomerulosclerosis,MT-CO2,136.30931,44,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Nephropathy,MT-CO2,136.30931,24,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Nephropathy,MT-CO2,136.30931,20,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,136.30931,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,136.30931,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Focal segmental glomerulosclerosis,MT-CO2,136.30931,10,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Nephropathy,MT-CO2,136.30931,3,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Nephropathy,MT-CO2,136.30931,2,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,136.30931,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
renal medulla,Nephropathy,MT-CO2,136.30931,1,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Focal segmental glomerulosclerosis,MT-CO2,126.62273,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Focal segmental glomerulosclerosis,MT-CO2,126.62273,154,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Focal segmental glomerulosclerosis,MT-CO2,126.62273,44,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron tubule,Nephropathy,MT-CO2,126.62273,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Nephropathy,MT-CO2,126.62273,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
nephron,Nephropathy,MT-CO2,126.62273,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7421
kidney,Acute kidney injury,MT-CO3,121.79657,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
kidney,Renal insufficiency,MT-CO3,121.79657,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Focal segmental glomerulosclerosis,MT-CO3,121.79657,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Acute kidney injury,MT-CO3,121.79657,155,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Acute kidney injury,MT-CO3,121.79657,27,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
renal medulla,Nephropathy,MT-CO3,121.79657,24,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Nephropathy,MT-CO3,121.79657,20,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Renal insufficiency,MT-CO3,121.79657,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,121.79657,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Focal segmental glomerulosclerosis,MT-CO3,121.79657,10,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Nephropathy,MT-CO3,121.79657,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Renal insufficiency,MT-CO3,121.79657,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Nephropathy,MT-CO3,121.79657,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Nephropathy,MT-CO3,121.79657,3,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Focal segmental glomerulosclerosis,MT-CO3,121.79657,3,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
renal medulla,Nephropathy,MT-CO3,121.79657,2,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
renal medulla,Nephropathy,MT-CO3,121.79657,1,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
collecting duct of renal tubule,Nephropathy,MT-CO3,121.79657,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Acute kidney injury,MT-CO1,121.22026,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7419
kidney,Renal insufficiency,MT-CO1,121.22026,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,121.22026,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Acute kidney injury,MT-CO1,121.22026,1762,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,121.22026,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,121.22026,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Focal segmental glomerulosclerosis,MT-CO1,121.22026,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,121.22026,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,121.22026,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,121.22026,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
