mean_gene_expr,gene,ct,as,phenotype,gene_label,ct_label,as_label,phenotype_label,num_sources
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0003774,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Stage 5 chronic kidney disease,1
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005564,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Absence of renal corticomedullary differentiation,1
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012213,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Decreased glomerular filtration rate,1
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012579,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Minimal change glomerulonephritis,1
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012622,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Chronic kidney disease,1
11.41693,http://identifiers.org/hgnc/8616,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0100520,PAX2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Oliguria,1
3.677542,http://identifiers.org/hgnc/1241,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000793,C1QA,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Membranoproliferative glomerulonephritis,1
3.3921003,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,ALDOB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
3.3921003,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000114,ALDOB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Proximal tubulopathy,1
3.3921003,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0002049,ALDOB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Proximal renal tubular acidosis,1
3.3921003,http://identifiers.org/hgnc/417,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012622,ALDOB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Chronic kidney disease,1
3.0197773,http://identifiers.org/hgnc/10369,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000085,RPL9,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Horseshoe kidney,1
3.0197773,http://identifiers.org/hgnc/10369,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000104,RPL9,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal agenesis,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000124,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal tubular dysfunction,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0002049,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Proximal renal tubular acidosis,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0003774,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Stage 5 chronic kidney disease,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0004910,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Bicarbonate-wasting renal tubular acidosis,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012622,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Chronic kidney disease,1
2.7675915,http://identifiers.org/hgnc/4175,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0034359,GATM,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Impaired renal tubular reabsorption of phosphate,1
2.4744406,http://identifiers.org/hgnc/6694,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005574,LRP2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Non-acidotic proximal tubulopathy,1
2.4660513,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,PRDX1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
2.4660513,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000112,PRDX1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephropathy,1
2.4660513,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000790,PRDX1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hematuria,1
2.4660513,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001919,PRDX1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Acute kidney injury,1
2.4660513,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005575,PRDX1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hemolytic-uremic syndrome,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000123,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephritis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000097,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Focal segmental glomerulosclerosis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000099,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Glomerulonephritis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000100,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephrotic syndrome,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000121,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephrocalcinosis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000790,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hematuria,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001967,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Diffuse mesangial sclerosis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0002907,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Microscopic hematuria,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0003774,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Stage 5 chronic kidney disease,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0004722,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Thickened glomerular basement membrane,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012577,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Thin glomerular basement membrane,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012579,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Minimal change glomerulonephritis,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012622,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Chronic kidney disease,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0030034,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Glomerular basement membrane lamellation,1
2.3264704,http://identifiers.org/hgnc/2204,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0033282,COL4A3,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Abnormal glomerular basement membrane morphology,1
1.9619616,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,CUBN,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
1.9619616,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0002907,CUBN,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Microscopic hematuria,1
1.960377,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,APOE,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
1.960377,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000799,APOE,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal steatosis,1
1.960377,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012574,APOE,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Mesangial hypercellularity,1
1.960377,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0100820,APOE,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Glomerulopathy,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0008718,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Unilateral renal dysplasia,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000126,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hydronephrosis,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0003774,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Stage 5 chronic kidney disease,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0010945,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Fetal pyelectasis,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012330,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Pyelonephritis,1
1.8815613,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012622,BNC2,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Chronic kidney disease,1
1.8453237,http://identifiers.org/hgnc/11200,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000085,SOX4,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Horseshoe kidney,1
1.8435137,http://identifiers.org/hgnc/2514,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000126,CTNNB1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hydronephrosis,1
1.8435137,http://identifiers.org/hgnc/2514,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005584,CTNNB1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal cell carcinoma,1
1.7158878,http://identifiers.org/hgnc/3755,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000107,FLNB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal cyst,1
1.7158878,http://identifiers.org/hgnc/3755,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005562,FLNB,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Multiple renal cysts,1
1.7158878,http://identifiers.org/hgnc/7029,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0006766,MET,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Papillary renal cell carcinoma,1
1.4650128,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,SPP1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Renal insufficiency,1
1.4650128,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000123,SPP1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephritis,1
1.4650128,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000100,SPP1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Nephrotic syndrome,1
1.4650128,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000790,SPP1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Hematuria,1
1.4650128,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030014,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0033726,SPP1,kidney loop of Henle long descending thin limb inner medulla epithelial cell,kidney capsule,Lupus nephritis,1
17.768183,http://identifiers.org/hgnc/10912,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000097,SLC12A3,epithelial cell of early distal convoluted tubule,kidney capsule,Focal segmental glomerulosclerosis,1
17.768183,http://identifiers.org/hgnc/10912,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000103,SLC12A3,epithelial cell of early distal convoluted tubule,kidney capsule,Polyuria,1
17.768183,http://identifiers.org/hgnc/10912,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001947,SLC12A3,epithelial cell of early distal convoluted tubule,kidney capsule,Renal tubular acidosis,1
17.768183,http://identifiers.org/hgnc/10912,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001970,SLC12A3,epithelial cell of early distal convoluted tubule,kidney capsule,Tubulointerstitial nephritis,1
17.768183,http://identifiers.org/hgnc/10912,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001994,SLC12A3,epithelial cell of early distal convoluted tubule,kidney capsule,Renal Fanconi syndrome,1
3.5006044,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000085,RPL26,epithelial cell of early distal convoluted tubule,kidney capsule,Horseshoe kidney,1
3.5006044,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000104,RPL26,epithelial cell of early distal convoluted tubule,kidney capsule,Renal agenesis,1
3.5006044,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000122,RPL26,epithelial cell of early distal convoluted tubule,kidney capsule,Unilateral renal agenesis,1
3.390084,http://identifiers.org/hgnc/10588,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000110,SCN2A,epithelial cell of early distal convoluted tubule,kidney capsule,Renal dysplasia,1
3.3237975,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,PRDX1,epithelial cell of early distal convoluted tubule,kidney capsule,Renal insufficiency,1
3.3237975,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000112,PRDX1,epithelial cell of early distal convoluted tubule,kidney capsule,Nephropathy,1
3.3237975,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000790,PRDX1,epithelial cell of early distal convoluted tubule,kidney capsule,Hematuria,1
3.3237975,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001919,PRDX1,epithelial cell of early distal convoluted tubule,kidney capsule,Acute kidney injury,1
3.3237975,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0005575,PRDX1,epithelial cell of early distal convoluted tubule,kidney capsule,Hemolytic-uremic syndrome,1
3.3067963,http://identifiers.org/hgnc/799,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000103,ATP1A1,epithelial cell of early distal convoluted tubule,kidney capsule,Polyuria,1
3.3067963,http://identifiers.org/hgnc/799,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000121,ATP1A1,epithelial cell of early distal convoluted tubule,kidney capsule,Nephrocalcinosis,1
2.788655,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,APOE,epithelial cell of early distal convoluted tubule,kidney capsule,Renal insufficiency,1
2.788655,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000799,APOE,epithelial cell of early distal convoluted tubule,kidney capsule,Renal steatosis,1
2.788655,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0012574,APOE,epithelial cell of early distal convoluted tubule,kidney capsule,Mesangial hypercellularity,1
2.788655,http://identifiers.org/hgnc/613,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0100820,APOE,epithelial cell of early distal convoluted tubule,kidney capsule,Glomerulopathy,1
2.7854998,http://identifiers.org/hgnc/11529,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0009726,EPCAM,epithelial cell of early distal convoluted tubule,kidney capsule,Renal neoplasm,1
2.5210443,http://identifiers.org/hgnc/11200,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000085,SOX4,epithelial cell of early distal convoluted tubule,kidney capsule,Horseshoe kidney,1
2.274261,http://identifiers.org/hgnc/1373,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000126,CA2,epithelial cell of early distal convoluted tubule,kidney capsule,Hydronephrosis,1
2.274261,http://identifiers.org/hgnc/1373,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000787,CA2,epithelial cell of early distal convoluted tubule,kidney capsule,Nephrolithiasis,1
2.274261,http://identifiers.org/hgnc/1373,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0001947,CA2,epithelial cell of early distal convoluted tubule,kidney capsule,Renal tubular acidosis,1
2.274261,http://identifiers.org/hgnc/1373,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0002049,CA2,epithelial cell of early distal convoluted tubule,kidney capsule,Proximal renal tubular acidosis,1
2.274261,http://identifiers.org/hgnc/1373,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0008341,CA2,epithelial cell of early distal convoluted tubule,kidney capsule,Distal renal tubular acidosis,1
2.1057978,http://identifiers.org/hgnc/14000,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000107,PRDM16,epithelial cell of early distal convoluted tubule,kidney capsule,Renal cyst,1
2.1057978,http://identifiers.org/hgnc/14000,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000126,PRDM16,epithelial cell of early distal convoluted tubule,kidney capsule,Hydronephrosis,1
2.095272,http://identifiers.org/hgnc/5209,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000083,HSD11B2,epithelial cell of early distal convoluted tubule,kidney capsule,Renal insufficiency,1
2.095272,http://identifiers.org/hgnc/5209,http://purl.obolibrary.org/obo/CL_4030016,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/HP_0000121,HSD11B2,epithelial cell of early distal convoluted tubule,kidney capsule,Nephrocalcinosis,1
