subject,predicate,object,source
http://id.nlm.nih.gov/mesh/D018500,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0016383,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D018500,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_12387,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D019867,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0009303,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D019867,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_9808,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D020790,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000863,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D020790,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_12388,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D021782,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0015988,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D021782,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000003,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D030321,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0008682,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D030321,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_3764,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051436,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0024327,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051436,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0012622,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051437,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0001106,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051437,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000083,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051437,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_1074,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052159,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0050438,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052159,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0007635,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052177,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000107,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052177,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_2975,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052177,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002473,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053018,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0021750,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053040,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0008171,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053040,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0000787,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053098,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0020720,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053098,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0050445,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053099,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0002157,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053579,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0050450,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053579,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0009904,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053653,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0021746,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D056929,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0008323,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D056929,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0050477,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D057973,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0015612,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D057973,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_0050699,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D058186,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/DOID_3021,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D058186,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0002492,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D058186,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/HP_0001919,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D059228,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0019105,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D059347,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0044079,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D065766,http://www.w3.org/2004/02/skos/core#exactMatch,http://purl.obolibrary.org/obo/MONDO_0016244,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000092702,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/MONDO_0005300,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000092702,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_784,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000098985,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_11400,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000098985,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0012330,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000098985,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/MONDO_0006939,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D001449,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005198,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005922,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006959,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_2977,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007015,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/MONDO_0000313,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007015,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_0050336,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009393,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009394,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0001969,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009402,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_0060854,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/DOID_0060855,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015433,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D030321,http://www.w3.org/2004/02/skos/core#narrowMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000069856,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/DOID_585,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000069856,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/MONDO_0008171,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D004194,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/MONDO_0008171,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007669,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/DOID_585,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007674,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/HP_0000077,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007674,http://www.w3.org/2004/02/skos/core#relatedMatch,http://purl.obolibrary.org/obo/HP_0000112,https://purl.humanatlas.io/graph/hra-lit
