subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source,gene_expr
HGNC:5232,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.273592233657837
HGNC:5261,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.144168853759766
HGNC:52715,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.2684903409487256
HGNC:53675,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0006468318169936538
HGNC:5476,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.2698511320811052
HGNC:6326,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.039175033569336
HGNC:6436,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.302125453948975
HGNC:683,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,11.974259694417318
HGNC:6897,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.9989612102508545
HGNC:7126,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.264106273651123
HGNC:7397,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.044166088104248
HGNC:7408,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.003793139010667801
HGNC:7421,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.6415912934712003
HGNC:7461,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.9446298281351724
HGNC:7618,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.624183177947998
HGNC:7687,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.8268058776855467
HGNC:799,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.306796351053419
HGNC:838,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.659668922424316
HGNC:871,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.964591145515442
HGNC:8723,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.4799041960388424
HGNC:9353,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.132484674453735
HGNC:9454,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.017857193946838
HGNC:9608,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.9838205575942993
HGNC:9623,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.52734911441803
ENSEMBL:ENSG00000225952.1,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.171185355517082e-05
ENSEMBL:ENSG00000253207.3,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.002304147463291883
ENSEMBL:ENSG00000259754.2,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.14099892601370814
ENSEMBL:ENSG00000285636.2,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.07894736528396606
ENSEMBL:ENSG00000285819.1,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0006045949412509799
ENSEMBL:ENSG00000286318.1,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0031381234293803573
HGNC:103,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.6422579387823741
HGNC:1049,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.086569547653198
HGNC:10540,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.5188702742258706
HGNC:10594,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.780243953069051
HGNC:10869,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2857142984867096
HGNC:10981,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:11785,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.112492799758911
HGNC:12569,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.375885486602783
HGNC:12669,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.949206292629242
HGNC:1371,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.5141645755480835
HGNC:1434,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.0121102719864945
HGNC:14656,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.679954051971436
HGNC:15465,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.764522075653076
HGNC:16370,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.427572250366211
HGNC:16903,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2857142984867096
HGNC:16951,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0182302594184875
HGNC:16952,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3251758098602295
HGNC:16994,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.541389942169189
HGNC:17718,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:19221,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.9062737226486206
HGNC:19972,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.428945302963257
HGNC:2292,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.886072874069214
HGNC:23409,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:23522,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.113810777664185
HGNC:2740,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.894761860370636
HGNC:27731,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,11.24199990183115
HGNC:28230,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.830497741699219
HGNC:29146,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2857142984867096
HGNC:29186,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.375
HGNC:30563,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:3145,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6584959924221039
HGNC:3225,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.341798834502697
HGNC:3340,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.117926836013794
HGNC:3380,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.547879457473755
HGNC:3498,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.365743637084961
HGNC:389,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.1825031042099
HGNC:42092,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.083610534667969
HGNC:4453,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.759906552731991
HGNC:5033,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6277784705162048
HGNC:5041,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.980852007865906
HGNC:537,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.889044046401978
HGNC:5964,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:6344,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.6449975967407227
HGNC:6383,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.5683405972085893
HGNC:6547,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.821675539016724
HGNC:6844,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.645227551460266
HGNC:6878,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4000000059604645
HGNC:696,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.821675539016724
HGNC:7193,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.552133798599243
HGNC:7414,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.478708303400448
HGNC:7715,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.842478513717651
HGNC:8550,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.333333015441895
HGNC:861,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.308238426844279
HGNC:9021,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:987,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.824909210205078
ENSEMBL:ENSG00000223989.1,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.25
ENSEMBL:ENSG00000232120.1,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01724150031805038
ENSEMBL:ENSG00000237550.5,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.157352939248085
ENSEMBL:ENSG00000283959.1,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
ENSEMBL:ENSG00000286512.1,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.03846153989434242
ENSEMBL:ENSG00000292334,biolink:expressed_in,CL:4030017,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.86564302444458
HGNC:10302,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.073011875152588
HGNC:10311,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.572421550750732
HGNC:10327,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.240966320037842
HGNC:10332,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:10349,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.071051597595215
HGNC:10350,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.480103254318237
HGNC:10405,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.036423921585083
HGNC:10440,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.532609462738037
HGNC:10492,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.294635852177938
HGNC:10540,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.893192291259766
HGNC:11200,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.828299999237061
HGNC:11244,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.357778310775757
HGNC:11276,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6249815424283346
HGNC:11597,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3619791567325592
HGNC:11881,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.6638616879781085
HGNC:1239,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.3283939361572266
HGNC:12472,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1124022454023361
HGNC:13004,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:1321,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.166460116704305
HGNC:13291,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.593284130096436
HGNC:14139,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3170731663703918
HGNC:144,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.3841499487559
HGNC:145,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.484848499298096
HGNC:14514,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6000000238418579
HGNC:16016,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3333333432674408
HGNC:16142,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.222633600234985
HGNC:16486,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.007341576274484396
HGNC:17021,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.185465097427368
HGNC:17104,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.008168027736246586
HGNC:17720,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.739999771118164
HGNC:18155,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.09756097197532654
HGNC:18429,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.8713126033544538
HGNC:18610,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.149827073017756
HGNC:19194,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6666666865348816
HGNC:19888,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4166666865348816
HGNC:20116,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.8605375885963438
HGNC:2046,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.956221342086792
HGNC:20569,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.185361921787262
HGNC:21214,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2272727340459824
HGNC:21370,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1632653027772903
HGNC:2236,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:23784,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.78125
HGNC:23842,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.2564238945643105
HGNC:24152,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.435773611068726
HGNC:24190,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.347870826721191
HGNC:26197,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.4974519797733854
HGNC:26438,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.807226419448853
HGNC:26636,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.71000075340271
HGNC:28356,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6000000238418579
HGNC:28517,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.541136503219604
HGNC:28904,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.5809307268687658
HGNC:29077,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.190476194024086
HGNC:29173,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.216337541254555
HGNC:29947,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4285714626312256
HGNC:30215,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.041199684143066
HGNC:30488,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.028073072433472
HGNC:3064,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.2663581013679504
HGNC:31386,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.04310467652976513
HGNC:32291,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.435773611068726
HGNC:33941,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.837471961975098
HGNC:34187,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.837471961975098
HGNC:3500,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.02546295709908009
HGNC:3522,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3664299100637436
HGNC:35410,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.136420965194702
HGNC:35692,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.036111176013946526
HGNC:35712,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1035087779164314
HGNC:36022,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.036504256539046764
HGNC:36287,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.05930491350591183
HGNC:37028,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8999999761581421
HGNC:37462,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.346910953521729
HGNC:3797,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.665841102600098
HGNC:393,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.525930484135946
HGNC:3955,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.36933171749115
HGNC:40042,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.488601922988892
HGNC:40359,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1666666716337204
