subject,predicate,object,source,gene_expr
https://identifiers.org/hgnc/6473,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.009148
https://identifiers.org/hgnc/9395,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.764662
https://identifiers.org/hgnc/18233,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.973676
https://identifiers.org/hgnc/21030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.74717
https://identifiers.org/hgnc/13872,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.622804
https://identifiers.org/hgnc/25259,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.678571
https://identifiers.org/hgnc/6079,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.33047
https://identifiers.org/hgnc/30279,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.715654
https://identifiers.org/hgnc/9666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.287498
https://identifiers.org/hgnc/19341,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.409477
https://identifiers.org/hgnc/1057,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.18896
https://identifiers.org/hgnc/29114,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.580098
https://identifiers.org/hgnc/1585,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.530037
https://identifiers.org/hgnc/7315,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.082972
https://identifiers.org/hgnc/2988,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.058229
https://identifiers.org/hgnc/13176,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.053315
https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.264822
https://identifiers.org/hgnc/25361,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.807449
https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.203417
https://identifiers.org/hgnc/8619,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000236,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.972029
https://identifiers.org/hgnc/14467,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.556519
https://identifiers.org/hgnc/18266,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.6326
https://identifiers.org/hgnc/17438,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.843516
https://identifiers.org/hgnc/866,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.732657
https://identifiers.org/hgnc/18264,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.446644
https://identifiers.org/hgnc/19030,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.749532
https://identifiers.org/hgnc/946,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.577086
https://identifiers.org/hgnc/17925,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.996693
https://identifiers.org/hgnc/8776,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.442767
https://identifiers.org/hgnc/3041,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.470249
https://identifiers.org/hgnc/21035,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.522544
https://identifiers.org/hgnc/9066,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.65012
https://identifiers.org/hgnc/1371,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.919595
https://identifiers.org/hgnc/27220,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.264376
https://identifiers.org/hgnc/11168,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.220657
https://identifiers.org/hgnc/7728,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.053691
https://identifiers.org/hgnc/11035,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.083118
https://identifiers.org/hgnc/19152,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.385727
https://identifiers.org/hgnc/25308,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001432,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.371532
https://identifiers.org/hgnc/634,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.466903
https://identifiers.org/hgnc/4028,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.191442
https://identifiers.org/hgnc/4172,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.998027
https://identifiers.org/hgnc/636,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.171725
https://identifiers.org/hgnc/18610,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.618736
https://identifiers.org/hgnc/3320,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.556643
https://identifiers.org/hgnc/13447,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.824729
https://identifiers.org/hgnc/9841,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.933857
https://identifiers.org/hgnc/11276,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.62931
https://identifiers.org/hgnc/10602,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.493841
https://identifiers.org/hgnc/3522,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.470363
https://identifiers.org/hgnc/8602,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.707709
https://identifiers.org/hgnc/2095,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.150846
https://identifiers.org/hgnc/1131,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.734725
https://identifiers.org/hgnc/1077,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.605748
https://identifiers.org/hgnc/6436,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.456221
https://identifiers.org/hgnc/3318,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.240607
https://identifiers.org/hgnc/10253,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.96507
https://identifiers.org/hgnc/27295,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1001431,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.517587
https://identifiers.org/hgnc/11068,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.36168
https://identifiers.org/hgnc/10588,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.74219
https://identifiers.org/hgnc/8973,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.642642
https://identifiers.org/hgnc/5209,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.790822
https://identifiers.org/hgnc/27152,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.424703
https://identifiers.org/hgnc/7174,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.702823
https://identifiers.org/hgnc/49222,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.35543
https://identifiers.org/hgnc/1434,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.546903
https://identifiers.org/hgnc/6593,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.430071
https://identifiers.org/hgnc/10919,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.439896
https://identifiers.org/hgnc/48667,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.478371
https://identifiers.org/hgnc/9841,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.780636
https://identifiers.org/hgnc/3340,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.329958
https://identifiers.org/hgnc/804,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.984922
https://identifiers.org/hgnc/19221,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.470251
https://identifiers.org/hgnc/19414,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.41829
https://identifiers.org/hgnc/11972,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.519053
https://identifiers.org/hgnc/956,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000768,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.181335
https://identifiers.org/hgnc/29323,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.150821
https://identifiers.org/hgnc/5358,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.296218
https://identifiers.org/hgnc/14065,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.741917
https://identifiers.org/hgnc/1697,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.7985
https://identifiers.org/hgnc/3765,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.131542
https://identifiers.org/hgnc/25523,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.228712
https://identifiers.org/hgnc/6473,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.373983
https://identifiers.org/hgnc/3495,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.649536
https://identifiers.org/hgnc/2550,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.249719
https://identifiers.org/hgnc/17069,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.567262
https://identifiers.org/hgnc/7067,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.169589
https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.203275
https://identifiers.org/hgnc/6079,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.100216
https://identifiers.org/hgnc/14262,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.728283
https://identifiers.org/hgnc/17438,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.391121
https://identifiers.org/hgnc/15925,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.03402
https://identifiers.org/hgnc/29114,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.475811
https://identifiers.org/hgnc/9669,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.007918
https://identifiers.org/hgnc/23479,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.08343
https://identifiers.org/hgnc/4940,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000451,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.100871
https://identifiers.org/hgnc/10912,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.683618
https://identifiers.org/hgnc/26438,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.087397
https://identifiers.org/hgnc/14540,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.772596
https://identifiers.org/hgnc/11255,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.04046
https://identifiers.org/hgnc/1371,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.551981
https://identifiers.org/hgnc/17994,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.322265
https://identifiers.org/hgnc/6354,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.72022
https://identifiers.org/hgnc/6593,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.718537
https://identifiers.org/hgnc/17995,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.68233
https://identifiers.org/hgnc/18666,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.25363
https://identifiers.org/hgnc/1404,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.72677
https://identifiers.org/hgnc/6383,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.991175
https://identifiers.org/hgnc/35,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.931345
https://identifiers.org/hgnc/3229,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.207763
https://identifiers.org/hgnc/6262,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.335959
https://identifiers.org/hgnc/10588,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.834256
https://identifiers.org/hgnc/16951,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.04886
https://identifiers.org/hgnc/14544,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000849,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,0.618272
https://identifiers.org/hgnc/7001,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,3.058453
https://identifiers.org/hgnc/9675,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,3.058797
https://identifiers.org/hgnc/6533,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,3.134899
https://identifiers.org/hgnc/9665,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.389694
https://identifiers.org/hgnc/9671,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,3.06054
https://identifiers.org/hgnc/13427,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.49701
https://identifiers.org/hgnc/19192,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.36891
https://identifiers.org/hgnc/19343,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.201127
https://identifiers.org/hgnc/12635,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.570256
https://identifiers.org/hgnc/16041,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.392408
https://identifiers.org/hgnc/11642,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.038845
https://identifiers.org/hgnc/9228,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.601096
https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.849238
https://identifiers.org/hgnc/2720,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.95463
https://identifiers.org/hgnc/8632,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.534735
https://identifiers.org/hgnc/37190,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.44195
https://identifiers.org/hgnc/8823,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.741475
https://identifiers.org/hgnc/25945,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.679484
https://identifiers.org/hgnc/13604,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.870044
https://identifiers.org/hgnc/9874,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_0000115,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.036487
https://identifiers.org/hgnc/23405,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.839285
https://identifiers.org/hgnc/20653,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.044935
https://identifiers.org/hgnc/16286,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.973505
https://identifiers.org/hgnc/24886,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.167396
https://identifiers.org/hgnc/3531,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.089471
https://identifiers.org/hgnc/7228,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.920846
https://identifiers.org/hgnc/1928,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.055708
https://identifiers.org/hgnc/29114,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.0671
https://identifiers.org/hgnc/14881,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.926692
https://identifiers.org/hgnc/1224,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,1.989447
https://identifiers.org/hgnc/6181,http://purl.org/ccf/ccf_characterizes,http://purl.obolibrary.org/obo/CL_1000695,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration,2.244354
