id,name,symbol,category,provided_by
HGNC:10540,SAT1,SAT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10547,SC5D,SC5D,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10586,SCN1B,SCN1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10588,SCN2A,SCN2A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10599,SCNN1A,SCNN1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10600,SCNN1B,SCNN1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10602,SCNN1G,SCNN1G,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10603,SCO1,SCO1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10680,SDHA,SDHA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10681,SDHB,SDHB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10682,SDHC,SDHC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10683,SDHD,SDHD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10848,SHH,SHH,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10856,SI,SI,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10879,STIL,STIL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10887,SIX1,SIX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10889,SIX3,SIX3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10896,SKI,SKI,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10898,SKIC2,SKIC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10939,SLC1A1,SLC1A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10940,SLC1A2,SLC1A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11006,SLC2A2,SLC2A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11025,SLC3A1,SLC3A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11027,SLC4A1,SLC4A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11028,SLC4A2,SLC4A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11036,SLC5A1,SLC5A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11037,SLC5A2,SLC5A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11073,SLC9A3,SLC9A3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10907,SLC11A1,SLC11A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10910,SLC12A1,SLC12A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10912,SLC12A3,SLC12A3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11019,SLC34A1,SLC34A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11100,SMARCA4,SMARCA4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11103,SMARCB1,SMARCB1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11105,SMARCC2,SMARCC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11106,SMARCD1,SMARCD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11109,SMARCE1,SMARCE1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11119,SMO,SMO,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11123,SMS,SMS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11153,SNRPB,SNRPB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11182,CAPN15,CAPN15,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11183,SON,SON,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11187,SOS1,SOS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11188,SOS2,SOS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11200,SOX4,SOX4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11204,SOX9,SOX9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11190,SOX10,SOX10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11191,SOX11,SOX11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11255,SPP1,SPP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11275,SPTBN1,SPTBN1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11283,SRC,SRC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:388,AKR1D1,AKR1D1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11289,SREBF1,SREBF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11301,SRP54,SRP54,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11311,SRY,SRY,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11326,SSR4,SSR4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11362,STAT1,STAT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11363,STAT2,STAT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11364,STAT3,STAT3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11365,STAT4,STAT4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11367,STAT5B,STAT5B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11386,STIM1,STIM1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11393,AURKA,AURKA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11411,CDKL5,CDKL5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11389,STK11,STK11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11433,STX1A,STX1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11438,STX3,STX3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11440,STX5,STX5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11445,STXBP2,STXBP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11459,SULT2B1,SULT2B1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:59,ABCC8,ABCC8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11474,SURF1,SURF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11486,VAMP7,VAMP7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11515,TBXT,TBXT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11528,TACR3,TACR3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11546,TAF13,TAF13,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6859,MAP3K7,MAP3K7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11566,TAPBP,TAPBP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11592,TBX1,TBX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11594,TBX15,TBX15,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11634,TCF4,TCF4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11602,TBX3,TBX3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11621,HNF1A,HNF1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11630,HNF1B,HNF1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11645,MLX,MLX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11653,TCN2,TCN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11701,CRIPTO,CRIPTO,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11742,TFAP2A,TFAP2A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11752,TFE3,TFE3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11766,TGFB1,TGFB1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11773,TGFBR2,TGFBR2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11776,TGIF1,TGIF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11777,TGM1,TGM1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11784,THBD,THBD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11834,TKT,TKT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11848,TLR2,TLR2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11850,TLR4,TLR4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11868,TRAPPC10,TRAPPC10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11896,TNFAIP3,TNFAIP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11976,TNXB,TNXB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11998,TP53,TP53,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12338,TRPC6,TRPC6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12362,TSC1,TSC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12363,TSC2,TSC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12405,TTR,TTR,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12425,TULP3,TULP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4916,HIRA,HIRA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11934,TNFSF4,TNFSF4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12472,UBE2A,UBE2A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12488,UBE2L3,UBE2L3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12520,UFD1,UFD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11022,SLC35A2,SLC35A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12559,UMOD,UMOD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12563,UMPS,UMPS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2191,COL14A1,COL14A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12637,KDM6A,KDM6A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12679,VDR,VDR,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12687,VHL,VHL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12729,WARS1,WARS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12731,WAS,WAS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12736,WIPF1,WIPF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12741,EIF4H,EIF4H,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2586,CLIP2,CLIP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12762,WFS1,WFS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12766,NSD2,NSD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12782,WNT3,WNT3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12784,WNT5A,WNT5A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12787,WNT7B,WNT7B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12779,WNT9B,WNT9B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12791,WRN,WRN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12796,WT1,WT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12805,XDH,XDH,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12829,XRCC2,XRCC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12831,XRCC4,XRCC4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12856,YY1,YY1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12851,YWHAE,YWHAE,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12858,ZAP70,ZAP70,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12869,ZFX,ZFX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12873,ZIC2,ZIC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12874,ZIC3,ZIC3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12930,ZBTB16,ZBTB16,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12933,ZNF148,ZNF148,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12989,ZMYM2,ZMYM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14985,LUZP1,LUZP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16512,BSND,BSND,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13394,NPHS2,NPHS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:428,ALMS1,ALMS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13013,KAT6A,KAT6A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2548,CUBN,CUBN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15454,SHOC2,SHOC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3680,FGF23,FGF23,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7133,KMT2D,KMT2D,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5009,HMGA2,HMGA2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7108,MKKS,MKKS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8001,NRIP1,NRIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6742,LZTR1,LZTR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12632,USP9X,USP9X,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9896,RBM10,RBM10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11111,SMC1A,SMC1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18704,NAA10,NAA10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26058,LAGE3,LAGE3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11110,ARID1A,ARID1A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4793,H4C9,H4C9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12347,TRRAP,TRRAP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6377,KLRC4,KLRC4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:904,AXIN2,AXIN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:950,BAP1,BAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4787,H4C3,H4C3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4790,H4C5,H4C5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10981,SLC25A11,SLC25A11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11254,SPOP,SPOP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6717,LTBP4,LTBP4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2739,DHX16,DHX16,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11811,KLF11,KLF11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3722,FKBP6,FKBP6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2567,OFD1,OFD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9249,PPFIBP1,PPFIBP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8858,PEX3,PEX3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7171,MMP23B,MMP23B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6229,KCNAB2,KCNAB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6144,ITGA8,ITGA8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5959,ELP1,ELP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2852,DGKE,DGKE,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:618,APOL1,APOL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1497,CASK,CASK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15979,TP63,TP63,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13681,DCHS1,DCHS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19383,SOCS1,SOCS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:406,ALDH4A1,ALDH4A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11030,SLC4A4,SLC4A4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11429,STX11,STX11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2907,DLK1,DLK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8853,PEX11B,PEX11B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11449,SUCLG1,SUCLG1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4877,HESX1,HESX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3673,FGF17,FGF17,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10817,SGPL1,SGPL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13051,ZPR1,ZPR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3814,FOXH1,FOXH1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6469,KYNU,KYNU,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8547,P4HA2,P4HA2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:961,BAZ1B,BAZ1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:358,AIP,AIP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15910,NFS1,NFS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11065,SLC7A7,SLC7A7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2033,CLDN10,CLDN10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2041,CLDN2,CLDN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14135,PIGQ,PIGQ,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11595,TBX18,TBX18,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12631,USP8,USP8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15626,FCGR2C,FCGR2C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2468,SMC3,SMC3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3705,FIBP,FIBP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1151,BUB3,BUB3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13054,ZMYM3,ZMYM3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6511,LARGE1,LARGE1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2904,DLG5,DLG5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4198,GCM2,GCM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2232,COPB2,COPB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12307,TRIP13,TRIP13,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12305,TRIP11,TRIP11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11133,SNAP29,SNAP29,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9479,LONP1,LONP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6344,KL,KL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11075,NHERF1,NHERF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4570,GRHPR,GRHPR,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6545,COG1,COG1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5201,HS6ST1,HS6ST1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9949,RECQL4,RECQL4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8857,PEX16,PEX16,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:3255,EIF2AK3,EIF2AK3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8966,PIGL,PIGL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11603,TBX4,TBX4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:219,ADAMTS3,ADAMTS3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7207,MPDU1,MPDU1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7102,MINPP1,MINPP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4661,GTF2IRD1,GTF2IRD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4218,GDF3,GDF3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:1738,CDC42BPB,CDC42BPB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30228,PREPL,PREPL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10705,SEC24C,SEC24C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28986,ZNF592,ZNF592,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16850,CTR9,CTR9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23639,SKIC3,SKIC3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5193,HS2ST1,HS2ST1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28949,IQCB1,IQCB1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29086,CEP135,CEP135,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14450,LPIN2,LPIN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18423,DEPDC5,DEPDC5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28958,NUP93,NUP93,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30794,CEP57,CEP57,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16859,NOS1AP,NOS1AP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10727,SEMA3E,SEMA3E,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29077,IFT140,IFT140,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14063,HDAC4,HDAC4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19960,KIAA0586,KIAA0586,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23177,KEAP1,KEAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14881,ZEB2,ZEB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29110,KIAA0753,KIAA0753,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20889,LRIG2,LRIG2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18957,MAGI2,MAGI2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29099,TELO2,TELO2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16873,FIG4,FIG4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28984,WASHC5,WASHC5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16876,ARNT2,ARNT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19181,KIF14,KIF14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6408,MAFB,MAFB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9905,RBM8A,RBM8A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:467,AMMECR1,AMMECR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11957,MED12,MED12,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10604,SCO2,SCO2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:393,AKT3,AKT3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8766,PDCD6IP,PDCD6IP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30661,UBA2,UBA2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:9330,PQBP1,PQBP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:708,ARPC5,ARPC5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:707,ARPC4,ARPC4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4516,ADGRG2,ADGRG2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16384,TRIM28,TRIM28,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21653,TOPORS,TOPORS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16892,CD96,CD96,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2244,COQ7,COQ7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11270,SPRY2,SPRY2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10771,SF3B4,SF3B4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12877,ZMPSTE24,ZMPSTE24,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11354,STAG1,STAG1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12500,UBE4B,UBE4B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10664,CWC27,CWC27,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16902,BCKDK,BCKDK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24036,APC2,APC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16903,TNIP1,TNIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13176,IKZF1,IKZF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10723,SEMA3A,SEMA3A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2897,DLC1,DLC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15754,MYL9,MYL9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16262,YAP1,YAP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
