phenotype_iri,phenotype_label,as_child,ct
http://purl.obolibrary.org/obo/HP_0031941,Abnormal portal venous system morphology,http://purl.obolibrary.org/obo/UBERON_0002017,
http://purl.obolibrary.org/obo/HP_0031942,Congenital absence of portal vein,http://purl.obolibrary.org/obo/UBERON_0002017,
http://purl.obolibrary.org/obo/HP_0031945,"Elevated circulating N,N-dimethylglycine concentration",http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0031969,Reduced blood urea nitrogen,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0031970,Abnormal blood urea nitrogen concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0031982,Abnormal putamen morphology,http://purl.obolibrary.org/obo/UBERON_0001874,
http://purl.obolibrary.org/obo/HP_0032039,Abnormality of the ocular adnexa,http://purl.obolibrary.org/obo/UBERON_0035639,
http://purl.obolibrary.org/obo/HP_0032040,Abnormal ocular adnexa physiology,http://purl.obolibrary.org/obo/UBERON_0035639,
http://purl.obolibrary.org/obo/HP_0032045,Hypoplastic carotid canal,http://purl.obolibrary.org/obo/UBERON_0006668,
http://purl.obolibrary.org/obo/HP_0032073,Aplasia of the fallopian tube,http://purl.obolibrary.org/obo/UBERON_0003889,
http://purl.obolibrary.org/obo/HP_0032077,Male urethral meatus stenosis,http://purl.obolibrary.org/obo/UBERON_0012241,
http://purl.obolibrary.org/obo/HP_0032096,Abnormal manganese concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032097,Hypermanganesemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032098,Hypomanganesemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032120,Abnormal peripheral nervous system physiology,http://purl.obolibrary.org/obo/UBERON_0000010,
http://purl.obolibrary.org/obo/HP_0032124,Abnormal unswitched memory B cell proportion,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032125,Increased unswitched memory B cell proportion,,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/HP_0032126,Decreased unswitched memory B cell proportion,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032127,Abnormal plasmablast proportion,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032128,Increased proportion of plasmablasts,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032129,Decreased proportion of plasmablasts,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032153,Joint subluxation,http://purl.obolibrary.org/obo/UBERON_0000982,
http://purl.obolibrary.org/obo/HP_0032164,Increased blood folate concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032180,Abnormal circulating metabolite concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032182,Abnormal memory T cell proportion,,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/HP_0032183,Decreased memory T cell proportion,,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/HP_0032184,Increased memory T cell proportion,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0032205,Increased circulating galectin-3 level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032209,Abnormal circulating free T3 concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032210,Decreased circulating free T3,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032218,Decreased proportion of CD4-positive T cells,,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/HP_0032219,Increased proportion of CD4-positive T cells,,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/HP_0032254,Increased circulating copper concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032273,Increased circulating N-acetylaspartic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032314,Abnormal areolar morphology,http://purl.obolibrary.org/obo/UBERON_0002032,
http://purl.obolibrary.org/obo/HP_0032345,Elevated cancer Ag 19-9 level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032351,Phenylalaninuria,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0032362,Increased circulating corticosterone level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032363,Decreased circulating corticosterone level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032368,Acidemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032369,Alkalemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032445,Pulmonary cyst,http://purl.obolibrary.org/obo/UBERON_0002048,
http://purl.obolibrary.org/obo/HP_0032453,Abnormal lip pigmentation,http://purl.obolibrary.org/obo/UBERON_0001833,
http://purl.obolibrary.org/obo/HP_0032464,Ureteral hypoplasia,http://purl.obolibrary.org/obo/UBERON_0000056,
http://purl.obolibrary.org/obo/HP_0032466,Aplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,
http://purl.obolibrary.org/obo/HP_0032491,Increased circulating argininosuccinic acid,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0032572,Abnormal urinary nucleobase concentration,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0032599,Abnormal renal tubular epithelial morphology,,http://purl.obolibrary.org/obo/CL_0000066
http://purl.obolibrary.org/obo/HP_0032618,Renal necrosis,http://purl.obolibrary.org/obo/UBERON_0008987,
http://purl.obolibrary.org/obo/HP_0032620,Intrarenal abscess,http://purl.obolibrary.org/obo/UBERON_0002113,
http://purl.obolibrary.org/obo/HP_0032622,Tubular luminal dilatation,http://purl.obolibrary.org/obo/UBERON_0009773,
http://purl.obolibrary.org/obo/HP_0032632,Renal papillary necrosis,http://purl.obolibrary.org/obo/UBERON_0001228,
http://purl.obolibrary.org/obo/HP_0033042,Abnormal chorion morphology,http://purl.obolibrary.org/obo/UBERON_0003124,
http://purl.obolibrary.org/obo/HP_0033045,Bipedal edema,http://purl.obolibrary.org/obo/UBERON_0000978,
http://purl.obolibrary.org/obo/HP_0033083,Increased circulating farnesol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033091,Tyrosinuria,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0033100,Increased proteinogenic amino acid level in urine,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0033107,Abnormal circulating proteinogenic amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033108,Abnormal circulating proteinogenic amino acid derivative concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033109,Abnormal circulating non-proteinogenic amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033110,Elevated circulating alpha-aminobutyric acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033117,Duodenitis,http://purl.obolibrary.org/obo/UBERON_0002114,
http://purl.obolibrary.org/obo/HP_0033124,Increased serum sorbitol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033139,Elevated circulating uracil concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033142,Long nasal bridge,http://purl.obolibrary.org/obo/UBERON_0001681,
http://purl.obolibrary.org/obo/HP_0033143,Jejunitis,http://purl.obolibrary.org/obo/UBERON_0002115,
http://purl.obolibrary.org/obo/HP_0033146,Elevated circulating methylsuccinic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033147,Abnormal circulating short-chain fatty-acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033148,Increased circulating isovaleric acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033151,Abnormal pharynx morphology,http://purl.obolibrary.org/obo/UBERON_0001042,
http://purl.obolibrary.org/obo/HP_0033152,Abnormal pharynx physiology,http://purl.obolibrary.org/obo/UBERON_0001042,
http://purl.obolibrary.org/obo/HP_0033153,Elevated circulating dodecenoylcarnitine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033155,Elevated circulating L-alloisoleucine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033157,Elevated circulating 3-methylhistidine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033175,Elevated circulating 5-oxoproline concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033177,Elevated circulating suberic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033301,Elevated circulating 1-methylhistidine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033302,Elevated circulating 4-hydroxyphenylacetic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033324,Elevated circulating homovanillic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033325,Elevated circulating sebacic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033340,Increased circulating guanosine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033341,Elevated circulating sitosterol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033356,Elevated circulating o-phosphoserine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033380,Nasal chondritis,http://purl.obolibrary.org/obo/UBERON_0003407,
http://purl.obolibrary.org/obo/HP_0033387,Elevated circulating pyridinoline concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033405,Abnormal circulating organic amino compound concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033417,Elevated circulating hydroxybutyric acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033419,Elevated circulating 3-hydroxybutyric acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033435,Abnormal circulating keto acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033437,Elevated circulating 4-methyl-2-oxopentanoic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033445,Reduced circulating acylcarnitine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033479,Abnormal circulating bilirubin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033480,Hypobilirubinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033504,Elevated circulating fumarate concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0033538,Aortic annulus calcification,http://purl.obolibrary.org/obo/UBERON_0005991,
http://purl.obolibrary.org/obo/HP_0033631,Spondylitis,http://purl.obolibrary.org/obo/UBERON_0001130,
http://purl.obolibrary.org/obo/HP_0033641,Aortic valve leaflet calcification,http://purl.obolibrary.org/obo/UBERON_0011742,
http://purl.obolibrary.org/obo/HP_0033642,Mitral valve leaflet calcification,http://purl.obolibrary.org/obo/UBERON_0007151,
http://purl.obolibrary.org/obo/HP_0033643,Increased circulating very long-chain fatty acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034025,Abnormal circulating GABA concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034203,Decreased iduronate sulfatase level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034221,Abnormal temporal lobe morphology,http://purl.obolibrary.org/obo/UBERON_0001871,
http://purl.obolibrary.org/obo/HP_0034276,Elevated circulating thymidine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034277,Elevated circulating deoxyuridine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034278,Multinucleated erythroblast,,http://purl.obolibrary.org/obo/CL_0000765
http://purl.obolibrary.org/obo/HP_0034290,Elevated circulating tiglylglycine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034291,Elevated circulating creatine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034292,Reduced circulating creatine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034297,Elevated circulating tetracosanoic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034298,Elevated circulating hexacosanoic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034321,Elevated circulating guanidinoacetic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034333,Increased circulating hypoxanthine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034383,Elevated circulating biliverdin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034438,Balanitis,http://purl.obolibrary.org/obo/UBERON_0001299,
http://purl.obolibrary.org/obo/HP_0034441,Decreased circulating aspartic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034453,Hypoplastic umbilicus,http://purl.obolibrary.org/obo/UBERON_0007118,
http://purl.obolibrary.org/obo/HP_0034455,Increased CSF taurine concentration,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0034456,Elevated circulating glutathione concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034460,Increased CSF uracil concentration,http://purl.obolibrary.org/obo/UBERON_0001359,
http://purl.obolibrary.org/obo/HP_0034479,Enlarged epididymis,http://purl.obolibrary.org/obo/UBERON_0001301,
http://purl.obolibrary.org/obo/HP_0034500,Glenoid fracture,http://purl.obolibrary.org/obo/UBERON_0006657,
http://purl.obolibrary.org/obo/HP_0034548,Portal vein hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002017,
http://purl.obolibrary.org/obo/HP_0034592,Elevated circulating beta-aminoisobutyric acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034593,Elevated circulating dihydrouracil concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034594,Elevated circulating dihydrothymine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034606,Elevated circulating porphyrin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034611,Elevated circulating arabinitol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034614,Elevated circulating erythritol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034616,Abnormal circulating coenzyme concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034617,Elevated circulating S-adenosyl methionine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034669,Abnormal knee morphology,http://purl.obolibrary.org/obo/UBERON_0001465,
http://purl.obolibrary.org/obo/HP_0034670,Abnormal knee physiology,http://purl.obolibrary.org/obo/UBERON_0001465,
http://purl.obolibrary.org/obo/HP_0034673,Abnormal ankle morphology,http://purl.obolibrary.org/obo/UBERON_0004454,
http://purl.obolibrary.org/obo/HP_0034674,Abnormal ankle physiology,http://purl.obolibrary.org/obo/UBERON_0004454,
http://purl.obolibrary.org/obo/HP_0034730,Elevated circulating S-adenosyl-L-homocysteine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034731,Elevated circulating S-adenosyl-L-methionine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034736,Elevated circulating alpha-oxoadipic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034741,Elevated circulating homoarginine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034745,Elevated circulating S-sulfocysteine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034869,Reduced erythrocyte free porphyrin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034870,Reduced circulating urocanic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034915,Abnormal anus morphology,http://purl.obolibrary.org/obo/UBERON_0001245,
http://purl.obolibrary.org/obo/HP_0034916,Abnormal anus physiology,http://purl.obolibrary.org/obo/UBERON_0001245,
http://purl.obolibrary.org/obo/HP_0034934,Abnormal circulating 7-dehydrocholesterol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034935,Decreased circulating 7-dehydrocholesterol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034936,Elevated circulating lathosterol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0034938,Decreased circulating sialic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0035030,Elevated circulating carnitine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040004,Abnormality of corneal shape,http://purl.obolibrary.org/obo/UBERON_0000964,
http://purl.obolibrary.org/obo/HP_0040007,Absent pigmentation of chest,http://purl.obolibrary.org/obo/UBERON_0001868,
http://purl.obolibrary.org/obo/HP_0040008,Aplasia of facial bones,http://purl.obolibrary.org/obo/UBERON_0003462,
http://purl.obolibrary.org/obo/HP_0040010,Small posterior fossa,http://purl.obolibrary.org/obo/UBERON_0008788,
http://purl.obolibrary.org/obo/HP_0040011,Flat posterior fossa,http://purl.obolibrary.org/obo/UBERON_0008788,
http://purl.obolibrary.org/obo/HP_0040016,Prominent coccyx,http://purl.obolibrary.org/obo/UBERON_0001350,
http://purl.obolibrary.org/obo/HP_0040017,Protruding coccyx,http://purl.obolibrary.org/obo/UBERON_0001350,
http://purl.obolibrary.org/obo/HP_0040018,Clinodactyly of hallux,http://purl.obolibrary.org/obo/UBERON_0003631,
http://purl.obolibrary.org/obo/HP_0040019,Finger clinodactyly,http://purl.obolibrary.org/obo/UBERON_0002389,
http://purl.obolibrary.org/obo/HP_0040022,Clinodactyly of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0003622,
http://purl.obolibrary.org/obo/HP_0040023,Clinodactyly of the thumb,http://purl.obolibrary.org/obo/UBERON_0001463,
http://purl.obolibrary.org/obo/HP_0040024,Clinodactyly of the 3rd finger,http://purl.obolibrary.org/obo/UBERON_0003623,
http://purl.obolibrary.org/obo/HP_0040025,Clinodactyly of the 4th finger,http://purl.obolibrary.org/obo/UBERON_0003624,
http://purl.obolibrary.org/obo/HP_0040030,Chorioretinal hypopigmentation,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0040030,Chorioretinal hypopigmentation,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0040031,Chorioretinal hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0040031,Chorioretinal hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0040032,Hypoplasia of the upper eyelids,http://purl.obolibrary.org/obo/UBERON_0001712,
http://purl.obolibrary.org/obo/HP_0040033,Aplasia/Hypoplasia of the fifth metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0003654,
http://purl.obolibrary.org/obo/HP_0040034,Abnormality of the second metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0003651,
http://purl.obolibrary.org/obo/HP_0040035,Abnormality of the fourth metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0003653,
http://purl.obolibrary.org/obo/HP_0040036,Onychogryphosis of fingernail,http://purl.obolibrary.org/obo/UBERON_0009565,
http://purl.obolibrary.org/obo/HP_0040039,Onycholysis of fingernails,http://purl.obolibrary.org/obo/UBERON_0009565,
http://purl.obolibrary.org/obo/HP_0040039,Onycholysis of fingernails,http://purl.obolibrary.org/obo/UBERON_0005273,
http://purl.obolibrary.org/obo/HP_0040040,Toenail onycholysis,http://purl.obolibrary.org/obo/UBERON_0009567,
http://purl.obolibrary.org/obo/HP_0040040,Toenail onycholysis,http://purl.obolibrary.org/obo/UBERON_0005273,
http://purl.obolibrary.org/obo/HP_0040042,Aplasia of the eccrine sweat glands,http://purl.obolibrary.org/obo/UBERON_0000423,
http://purl.obolibrary.org/obo/HP_0040043,Hypoplasia of the eccrine sweat glands,http://purl.obolibrary.org/obo/UBERON_0000423,
http://purl.obolibrary.org/obo/HP_0040044,Hypoplasia of the diaphragm,http://purl.obolibrary.org/obo/UBERON_0001103,
http://purl.obolibrary.org/obo/HP_0040049,Macular edema,http://purl.obolibrary.org/obo/UBERON_0000053,
http://purl.obolibrary.org/obo/HP_0040050,Sparse upper eyelashes,http://purl.obolibrary.org/obo/UBERON_0019254,
http://purl.obolibrary.org/obo/HP_0040051,Abnormality of upper eyelashes,http://purl.obolibrary.org/obo/UBERON_0019254,
http://purl.obolibrary.org/obo/HP_0040052,Abnormality of lower eyelashes,http://purl.obolibrary.org/obo/UBERON_0019255,
http://purl.obolibrary.org/obo/HP_0040053,Long lower eyelashes,http://purl.obolibrary.org/obo/UBERON_0019255,
http://purl.obolibrary.org/obo/HP_0040054,Short upper eyelashes,http://purl.obolibrary.org/obo/UBERON_0019254,
http://purl.obolibrary.org/obo/HP_0040055,Short lower eyelashes,http://purl.obolibrary.org/obo/UBERON_0019255,
http://purl.obolibrary.org/obo/HP_0040056,Absent upper eyelashes,http://purl.obolibrary.org/obo/UBERON_0019254,
http://purl.obolibrary.org/obo/HP_0040057,Abnormal nasal hair morphology,http://purl.obolibrary.org/obo/UBERON_0011931,
http://purl.obolibrary.org/obo/HP_0040059,Calcification of ribs,http://purl.obolibrary.org/obo/UBERON_0002228,
http://purl.obolibrary.org/obo/HP_0040061,Osteosclerosis of the radius,http://purl.obolibrary.org/obo/UBERON_0001423,
http://purl.obolibrary.org/obo/HP_0040062,Slender radius,http://purl.obolibrary.org/obo/UBERON_0001423,
http://purl.obolibrary.org/obo/HP_0040064,Abnormality of limbs,http://purl.obolibrary.org/obo/UBERON_0002101,
http://purl.obolibrary.org/obo/HP_0040068,Abnormality of limb bone,http://purl.obolibrary.org/obo/UBERON_0002428,
http://purl.obolibrary.org/obo/HP_0040069,Abnormal lower limb bone morphology,http://purl.obolibrary.org/obo/UBERON_0010742,
http://purl.obolibrary.org/obo/HP_0040070,Abnormal upper limb bone morphology,http://purl.obolibrary.org/obo/UBERON_0010741,
http://purl.obolibrary.org/obo/HP_0040071,Abnormal morphology of ulna,http://purl.obolibrary.org/obo/UBERON_0001424,
http://purl.obolibrary.org/obo/HP_0040072,Abnormal forearm bone morphology,http://purl.obolibrary.org/obo/UBERON_0003466,
http://purl.obolibrary.org/obo/HP_0040075,Hypopituitarism,http://purl.obolibrary.org/obo/UBERON_0000007,
http://purl.obolibrary.org/obo/HP_0040081,Abnormal circulating creatine kinase concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040084,Abnormal circulating renin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040085,Abnormal circulating aldosterone concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040087,Abnormal blood folate concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040088,Abnormal lymphocyte count,,http://purl.obolibrary.org/obo/CL_0000542
http://purl.obolibrary.org/obo/HP_0040089,Abnormal total natural killer cell count,,http://purl.obolibrary.org/obo/CL_0000623
http://purl.obolibrary.org/obo/HP_0040090,Abnormal tympanic membrane morphology,http://purl.obolibrary.org/obo/UBERON_0002364,
http://purl.obolibrary.org/obo/HP_0040117,Atresia of the Eustachian tube,http://purl.obolibrary.org/obo/UBERON_0002393,
http://purl.obolibrary.org/obo/HP_0040118,Stenosis of the Eustachian tube,http://purl.obolibrary.org/obo/UBERON_0002393,
http://purl.obolibrary.org/obo/HP_0040126,Abnormal circulating vitamin B12 concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040130,Abnormal circulating iron concentration,http://purl.obolibrary.org/obo/UBERON_0001977,
http://purl.obolibrary.org/obo/HP_0040133,Abnormal circulating ferritin concentration,http://purl.obolibrary.org/obo/UBERON_0001977,
http://purl.obolibrary.org/obo/HP_0040134,Abnormal hepatic iron concentration,http://purl.obolibrary.org/obo/UBERON_0002107,
http://purl.obolibrary.org/obo/HP_0040140,Degeneration of the striatum,http://purl.obolibrary.org/obo/UBERON_0002435,
http://purl.obolibrary.org/obo/HP_0040144,L-2-hydroxyglutaric aciduria,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040146,D-2-hydroxyglutaric acidemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040147,L-2-hydroxyglutaric acidemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0040155,Elevated urinary 3-hydroxybutyric acid,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040156,Elevated urinary carboxylic acid,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0040157,Abnormal intermamillary distance,http://purl.obolibrary.org/obo/UBERON_0013771,
http://purl.obolibrary.org/obo/HP_0040158,Short intermamillary distance,http://purl.obolibrary.org/obo/UBERON_0013771,
http://purl.obolibrary.org/obo/HP_0040163,Abnormal pelvis bone morphology,http://purl.obolibrary.org/obo/UBERON_0007830,
http://purl.obolibrary.org/obo/HP_0040165,Periostitis,http://purl.obolibrary.org/obo/UBERON_0002515,
