id	subject	predicate	object	category	agent_type	gene_expr	knowledge_level	knowledge_source	primary_knowledge_source	source
urn:uuid:197d2da3-c3c6-4b89-97b1-223debf580a5	HGNC:27295	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	1.506541967391968	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:cf7dc133-4e0c-4976-a5e5-b775b486976f	HGNC:27295	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	1.9958768685658768	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b25653fb-380c-4d97-8dc7-6a421dd76941	HGNC:27449	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:710816f8-b1d9-4f93-84a3-195940023f46	HGNC:27449	biolink:expressed_in	CL:1000715	biolink:GeneToEntityAssociation	automated_agent	0.9234561361372472	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3655a44c-3282-450e-8a73-f836b2bb8238	HGNC:27449	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	2.612577438354492	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ca25d2e4-c13c-4c42-a6fe-122534cb8f32	HGNC:28724	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.79647296667099	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:322a6745-c80a-4fe3-a35e-5541403ef28b	HGNC:29230	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.871102333068848	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e4112051-ef4b-4eec-b47a-a7e56c0689e6	HGNC:29230	biolink:expressed_in	CL:0000648	biolink:GeneToEntityAssociation	automated_agent	0.2142857313156128	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:fcc90af3-f518-4af2-8521-c4ce4d29e848	HGNC:29230	biolink:expressed_in	CL:0000084	biolink:GeneToEntityAssociation	automated_agent	0.09752322360873224	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bc7ddb60-4b0b-487e-95d8-abcced1a87ec	HGNC:29230	biolink:expressed_in	CL:0000236	biolink:GeneToEntityAssociation	automated_agent	3.281921863555908	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:215cd200-cd7a-44eb-9086-57e9c6f340ad	HGNC:30461	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.5	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:57b72827-dc29-46af-8c65-84122d976193	HGNC:30461	biolink:expressed_in	CL:1000714	biolink:GeneToEntityAssociation	automated_agent	0.5111110806465149	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:19715bba-7bcf-4124-b18e-73cdd43e680b	HGNC:30858	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.871102333068848	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:de9d2675-4a13-4fd2-a9cb-1416337e683d	HGNC:3234	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:327f6436-266e-45ae-8961-bb63bfc69379	HGNC:3234	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	1.943073749542236	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b2c4596f-c5da-47e0-80b0-333256c04c20	HGNC:3234	biolink:expressed_in	CL:0011031	biolink:GeneToEntityAssociation	automated_agent	0.2772588729858398	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:05fd2026-d234-4aca-ac91-4adab2fabfda	HGNC:3249	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.333333373069763	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:21fe298a-4f00-4367-9ad4-bcde05edba0a	HGNC:3249	biolink:expressed_in	CL:1000850	biolink:GeneToEntityAssociation	automated_agent	2.6029908657073975	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8ec8d047-9f4a-48e8-8700-c172e77e9f60	HGNC:3249	biolink:expressed_in	NCIT:peritubular-capilary-endothelial	biolink:GeneToEntityAssociation	automated_agent	3.144793033599854	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6df94b2d-b050-432a-8c19-1f90c54daef2	HGNC:3249	biolink:expressed_in	CL:0000084	biolink:GeneToEntityAssociation	automated_agent	1.142070484161377	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0f7b64aa-fc18-41dc-bc2f-a435e6003e3a	HGNC:3249	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	3.856952428817749	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:7a0617c2-abc6-4536-8bad-b5aab04ddb8f	HGNC:3249	biolink:expressed_in	CL:0000890	biolink:GeneToEntityAssociation	automated_agent	3.3126046657562256	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c3e0a355-8a52-4124-a000-599e894f6873	HGNC:3249	biolink:expressed_in	CL:0011031	biolink:GeneToEntityAssociation	automated_agent	2.626923561096191	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bc4be729-c8cc-425c-b7ab-f4e4c6184c49	HGNC:3249	biolink:expressed_in	CL:0000236	biolink:GeneToEntityAssociation	automated_agent	3.244240283966064	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8576f132-02c9-4b0c-989f-3121bf97db5d	HGNC:3249	biolink:expressed_in	CL:0000775	biolink:GeneToEntityAssociation	automated_agent	0.6931471824645996	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:737e99b1-2826-49d7-8c30-1518f782837b	HGNC:3249	biolink:expressed_in	CL:0002201	biolink:GeneToEntityAssociation	automated_agent	3.029260754585266	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:51a8e098-3562-44c3-9786-48b6645b064e	HGNC:3249	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	1.119759082794189	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:9d191d05-95de-4d82-945a-2ffd3971d600	HGNC:3249	biolink:expressed_in	CL:1000597	biolink:GeneToEntityAssociation	automated_agent	2.985808849334717	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:fd53e3b3-e5af-4ae9-a9ce-6c7be10a7ac3	HGNC:3249	biolink:expressed_in	CL:1000715	biolink:GeneToEntityAssociation	automated_agent	3.139499664306641	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e23f2f4e-4340-4a2c-9d4a-54f2e3a6cf24	HGNC:3249	biolink:expressed_in	CL:1001109	biolink:GeneToEntityAssociation	automated_agent	3.052069664001465	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d5983d1c-9150-40c1-90ae-175c7402ab0c	HGNC:4095	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.4620981216430664	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:48b0e61b-289b-4907-ab0a-1a55863c9751	HGNC:4095	biolink:expressed_in	CL:0000786	biolink:GeneToEntityAssociation	automated_agent	2.410462379455566	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:dc54e5c7-8cd8-45c3-a1a8-3f344042740f	HGNC:4095	biolink:expressed_in	CL:1001108	biolink:GeneToEntityAssociation	automated_agent	2.163534641265869	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:938dd142-ba72-4e99-92b4-4e882600c2e2	HGNC:4095	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	0.6666666865348816	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:9f40f271-011a-47d7-83c9-df2a1a588626	HGNC:4095	biolink:expressed_in	CL:0000653	biolink:GeneToEntityAssociation	automated_agent	2.532273769378662	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:884ad22f-72fc-44a6-88d9-a53f7ef630ef	HGNC:42927	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.08333324640989304	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8c91515f-82da-4af1-9c1b-9b9bea31a5e1	HGNC:42927	biolink:expressed_in	CL:1000718	biolink:GeneToEntityAssociation	automated_agent	0.0008871532627381384	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e087e0f3-6fb9-4c6f-9062-7198af06d880	HGNC:44266	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.5	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f298b9dc-7a38-4670-95d6-c0a1b18336f9	HGNC:52757	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:11a44ba9-3942-4a65-9c1f-fb314c37d1da	HGNC:52757	biolink:expressed_in	CL:0000084	biolink:GeneToEntityAssociation	automated_agent	1.3960408419370651	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4492dafa-c722-4b98-9598-a1da75e2a637	HGNC:52757	biolink:expressed_in	CL:0000814	biolink:GeneToEntityAssociation	automated_agent	1.526633739471436	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:4b51b4b7-253a-4634-b201-b3f031634895	HGNC:656	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.59426736831665	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3f90f727-088d-4675-a8e0-d9a3dd86fa23	HGNC:656	biolink:expressed_in	CL:0002201	biolink:GeneToEntityAssociation	automated_agent	3.442894697189331	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b0fc8bc9-8bd8-47ad-a612-b4c67bc08fed	HGNC:656	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	1.528622627258301	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:876ea516-4b08-4b08-9ed1-dc9896a65e60	HGNC:855	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	2.571051836013794	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bdc33cbe-32f1-4e87-85f0-025bcbd61670	HGNC:855	biolink:expressed_in	CL:1000597	biolink:GeneToEntityAssociation	automated_agent	3.013000965118408	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f162762d-64b8-427d-a3fc-260326ad5503	HGNC:855	biolink:expressed_in	CL:1000718	biolink:GeneToEntityAssociation	automated_agent	2.9734234213829036	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:537526b6-2215-4468-bc17-fb3ebbe63a23	HGNC:855	biolink:expressed_in	CL:1000717	biolink:GeneToEntityAssociation	automated_agent	2.405360440413157	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:2332f35c-a530-4a47-913b-db63662e9bfe	HGNC:855	biolink:expressed_in	CL:1000715	biolink:GeneToEntityAssociation	automated_agent	2.822032893576273	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f63cd2b7-546b-4924-a4c0-eb162d4c9eeb	HGNC:855	biolink:expressed_in	CL:4030018	biolink:GeneToEntityAssociation	automated_agent	1.594654440879822	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:48c4b08a-270a-4cc1-8b4c-209bec4cd310	HGNC:855	biolink:expressed_in	CL:0002201	biolink:GeneToEntityAssociation	automated_agent	2.875912125294025	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:02bee718-7196-4580-b696-90e0d8142d5d	HGNC:9529	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.298466324806213	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e5d8a860-d573-475a-9a1f-7cb5a726e6d6	ENSEMBL:ENSG00000225807.2	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	0.25	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:dc492081-99ed-4f63-9bd6-fbb74c0d5fea	ENSEMBL:ENSG00000287989	biolink:expressed_in	CL:4030020	biolink:GeneToEntityAssociation	automated_agent	1.704585552215576	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:26961b69-8eda-4eb7-a436-6ec5988f8126	HGNC:10777	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	4.330325921376546	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:33c5b909-d143-426f-8652-cd87641eff2e	HGNC:10777	biolink:expressed_in	CL:1001107	biolink:GeneToEntityAssociation	automated_agent	0.0555555559694767	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d6391526-b550-49ab-bd54-bf1479ae1c17	HGNC:10777	biolink:expressed_in	CL:1000452	biolink:GeneToEntityAssociation	automated_agent	1.376356840133667	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0b5cc3dc-67fe-44de-b5da-de4cdaa2ad99	HGNC:11446	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.973505735397339	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:de10223d-b65c-44b0-a53e-48d8b62b5c2b	HGNC:11446	biolink:expressed_in	CL:0000786	biolink:GeneToEntityAssociation	automated_agent	0.04411764815449715	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:1c75c5f2-5891-4bae-bdb5-9bad3ee11504	HGNC:11871	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	0.3541666865348816	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:e8193f32-8bb3-47b1-96f7-5d51e466babc	HGNC:11871	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	0.793850302696228	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8238e968-6d19-4929-9b28-4a7fef85081f	HGNC:13448	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.098612308502197	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:a82766fd-2839-4860-919c-9a2cd84869df	HGNC:13448	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	2.517189264297485	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:01994074-f4c6-49c4-aa14-a1b183363047	HGNC:13448	biolink:expressed_in	CL:0002138	biolink:GeneToEntityAssociation	automated_agent	0.2772588729858398	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:2d3ad4e4-0f06-40f9-808e-2b4977350422	HGNC:13448	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	1.720119595527649	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:048438dd-cb51-44e0-ba0a-6ceb51f715ad	HGNC:13448	biolink:expressed_in	CL:0000650	biolink:GeneToEntityAssociation	automated_agent	1.1133175492286682	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:29bbed03-9436-4cb5-91f0-d703b6daf570	HGNC:14631	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.9660332202911375	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ca64d5c6-6789-45ad-bfb4-7b540174a73e	HGNC:14631	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	0.7333333492279053	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:239c7be3-744e-4ba4-86ee-d9e79483c972	HGNC:14673	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	2.192971706390381	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d48e228c-0cd3-46b5-8f81-e02ee032d614	HGNC:14860	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	2.569835066795349	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bb3a461e-f47d-4672-99e5-06ed41b966fb	HGNC:14860	biolink:expressed_in	CL:4030010	biolink:GeneToEntityAssociation	automated_agent	1.0	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:7a395751-d8b9-439b-9474-8e53c18f2588	HGNC:14860	biolink:expressed_in	CL:4030012	biolink:GeneToEntityAssociation	automated_agent	1.4994192123413086	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:b6d62ddf-154d-4605-ac93-ee25d8c9d3a7	HGNC:15494	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.993543148040771	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c45937df-eb97-4949-a3ad-5305b41bf50c	HGNC:15494	biolink:expressed_in	CL:0002573	biolink:GeneToEntityAssociation	automated_agent	2.209069585800171	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:afc4d8fb-8580-479e-b4bc-3b28c075fd44	HGNC:15494	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	1.4972479194402695	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:5e1847fd-c21b-4691-857f-b144814a1d2b	HGNC:15506	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.166527032852173	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:96e1d285-2d7b-4d3a-a6d5-4bd965b97369	HGNC:15521	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.933477163314819	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:26815f93-c8c1-4c66-b2b4-afeee400b7e5	HGNC:15521	biolink:expressed_in	CL:4030018	biolink:GeneToEntityAssociation	automated_agent	2.112696886062622	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:32e36f2d-e342-49ff-a183-d855e71ab8b0	HGNC:15521	biolink:expressed_in	CL:1000768	biolink:GeneToEntityAssociation	automated_agent	1.39439582824707	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f0de3063-83d6-4bcb-8af4-8ec7cfec1a95	HGNC:15521	biolink:expressed_in	CL:1000716	biolink:GeneToEntityAssociation	automated_agent	0.96174219250679	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0d6bf2d1-a786-42e1-b15a-b687474c5cd2	HGNC:1595	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	3.3544905185699463	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3ebabe92-850f-4301-907e-2ee5f0ec6165	HGNC:1595	biolink:expressed_in	CL:0000097	biolink:GeneToEntityAssociation	automated_agent	2.532074809074402	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0982bdf9-b170-47af-883f-e02eb800b589	HGNC:1595	biolink:expressed_in	CL:0002138	biolink:GeneToEntityAssociation	automated_agent	2.026377201080322	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c44d8d28-4aa7-48ba-bd52-2197f51bc463	HGNC:1595	biolink:expressed_in	CL:4030014	biolink:GeneToEntityAssociation	automated_agent	1.152993321418762	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:c0586599-c1b9-4553-987e-2f6474ecdf7b	HGNC:1595	biolink:expressed_in	CL:1000714	biolink:GeneToEntityAssociation	automated_agent	2.686806678771973	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:1e27d502-f180-483a-951b-da615a0e8471	HGNC:1595	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	2.505500078201294	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:66d2ca50-246e-48e3-925b-fd73649aeb7e	HGNC:16443	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.021121621131897	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:bf2688af-31be-4949-a919-bde754abffa9	HGNC:16443	biolink:expressed_in	NCIT:descending-vasa-recta-endothelial	biolink:GeneToEntityAssociation	automated_agent	2.510092258453369	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:3ca21f6b-2b4a-475a-a627-374be9cd0566	HGNC:16443	biolink:expressed_in	CL:1000412	biolink:GeneToEntityAssociation	automated_agent	4.220346450805664	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:0b9729b5-7c89-414b-9d91-f7d467868698	HGNC:16443	biolink:expressed_in	CL:4030009	biolink:GeneToEntityAssociation	automated_agent	0.02150537632405758	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:9ecfa22d-6032-49cb-82ae-a1563b827ec0	HGNC:16443	biolink:expressed_in	CL:0000648	biolink:GeneToEntityAssociation	automated_agent	2.181727170944214	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ba6126fa-3781-422e-89ef-1d2d01d939af	HGNC:16862	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	1.098612308502197	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ed716496-d666-4b00-88f4-eff601dcbef0	HGNC:16862	biolink:expressed_in	CL:1001005	biolink:GeneToEntityAssociation	automated_agent	1.3527388870716097	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:f3f457af-5081-4bb8-b64c-574e34d9a8af	HGNC:16862	biolink:expressed_in	CL:0002138	biolink:GeneToEntityAssociation	automated_agent	1.547619104385376	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:ece94cd5-898b-45e4-85ef-4bcd30946970	HGNC:16862	biolink:expressed_in	CL:1000412	biolink:GeneToEntityAssociation	automated_agent	2.247528374195099	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:8203409d-22fd-41a7-9152-254b8bbbd3d5	HGNC:16862	biolink:expressed_in	CL:0000650	biolink:GeneToEntityAssociation	automated_agent	0.1538461595773697	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d1cf3065-c971-415c-9408-bd57d086bc69	HGNC:16862	biolink:expressed_in	NCIT:descending-vasa-recta-endothelial	biolink:GeneToEntityAssociation	automated_agent	1.571428656578064	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:34b547cd-b7b2-44b6-96e0-b640694c3e20	HGNC:16862	biolink:expressed_in	NCIT:peritubular-capilary-endothelial	biolink:GeneToEntityAssociation	automated_agent	0.3341067433357239	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:6c31b045-1ea2-4f69-9784-eba150b7d46d	HGNC:16862	biolink:expressed_in	CL:1001318	biolink:GeneToEntityAssociation	automated_agent	2.5567401322451504	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:fef36434-83ba-41fd-aea1-fc2f49c8527e	HGNC:16862	biolink:expressed_in	CL:1001131	biolink:GeneToEntityAssociation	automated_agent	3.1453494230906167	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:728796b6-b876-422a-a61d-050c04f91ec1	HGNC:16862	biolink:expressed_in	CL:0000648	biolink:GeneToEntityAssociation	automated_agent	1.947710990905762	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:d09930d1-724d-4a2b-9ec5-5d305983fed9	HGNC:16862	biolink:expressed_in	CL:1000692	biolink:GeneToEntityAssociation	automated_agent	1.896096587181091	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
urn:uuid:7e0b5226-b3ce-46b6-b0fb-748ff3ae3e45	HGNC:17811	biolink:expressed_in	CL:4030022	biolink:GeneToEntityAssociation	automated_agent	2.565222263336182	statistical_association	hra-pop-kidney-edges.csv	https://purl.humanatlas.io/graph/hra-pop	
