id	category	name	provided_by	symbol
HGNC:24845	biolink:Gene	RAB11FIP5	https://purl.humanatlas.io/graph/hra-pop	RAB11FIP5
HGNC:25033	biolink:Gene	LRTOMT	https://purl.humanatlas.io/graph/hra-pop	LRTOMT
HGNC:25310	biolink:Gene	ANKRD27	https://purl.humanatlas.io/graph/hra-pop	ANKRD27
HGNC:26646	biolink:Gene	ZNF579	https://purl.humanatlas.io/graph/hra-pop	ZNF579
HGNC:26832	biolink:Gene	TAPT1-AS1	https://purl.humanatlas.io/graph/hra-pop	TAPT1-AS1
HGNC:28303	biolink:Gene	ODAD3	https://purl.humanatlas.io/graph/hra-pop	ODAD3
HGNC:31658	biolink:Gene	TMEM72	https://purl.humanatlas.io/graph/hra-pop	TMEM72
HGNC:3270	biolink:Gene	EIF3J	https://purl.humanatlas.io/graph/hra-pop	EIF3J
HGNC:3275	biolink:Gene	EIF3F	https://purl.humanatlas.io/graph/hra-pop	EIF3F
HGNC:36260	biolink:Gene	RPL30P11	https://purl.humanatlas.io/graph/hra-pop	RPL30P11
HGNC:37501	biolink:Gene	DNAJC25-GNG10	https://purl.humanatlas.io/graph/hra-pop	DNAJC25-GNG10
HGNC:5271	biolink:Gene	DNAJC4	https://purl.humanatlas.io/graph/hra-pop	DNAJC4
HGNC:55442	biolink:Gene	AP1G2-AS1	https://purl.humanatlas.io/graph/hra-pop	AP1G2-AS1
HGNC:6064	biolink:Gene	INGX	https://purl.humanatlas.io/graph/hra-pop	INGX
HGNC:6821	biolink:Gene	MAN1A1	https://purl.humanatlas.io/graph/hra-pop	MAN1A1
HGNC:9108	biolink:Gene	PMAIP1	https://purl.humanatlas.io/graph/hra-pop	PMAIP1
ENSEMBL:ENSG00000248648.1	biolink:Gene	ENSG00000248648.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000248648.1
ENSEMBL:ENSG00000255206.1	biolink:Gene	ENSG00000255206.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000255206.1
ENSEMBL:ENSG00000273088.2	biolink:Gene	ENSG00000273088.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000273088.2
HGNC:11443	biolink:Gene	STX8	https://purl.humanatlas.io/graph/hra-pop	STX8
HGNC:15909	biolink:Gene	NCOA5	https://purl.humanatlas.io/graph/hra-pop	NCOA5
HGNC:1616	biolink:Gene	CCT3	https://purl.humanatlas.io/graph/hra-pop	CCT3
HGNC:16330	biolink:Gene	PPP1R14BP3	https://purl.humanatlas.io/graph/hra-pop	PPP1R14BP3
HGNC:18380	biolink:Gene	BZW1	https://purl.humanatlas.io/graph/hra-pop	BZW1
HGNC:18511	biolink:Gene	EMX2OS	https://purl.humanatlas.io/graph/hra-pop	EMX2OS
HGNC:18607	biolink:Gene	SLC39A6	https://purl.humanatlas.io/graph/hra-pop	SLC39A6
HGNC:1873	biolink:Gene	CFDP1	https://purl.humanatlas.io/graph/hra-pop	CFDP1
HGNC:20175	biolink:Gene	GOLT1B	https://purl.humanatlas.io/graph/hra-pop	GOLT1B
HGNC:21101	biolink:Gene	CUTA	https://purl.humanatlas.io/graph/hra-pop	CUTA
HGNC:21528	biolink:Gene	DIABLO	https://purl.humanatlas.io/graph/hra-pop	DIABLO
HGNC:24795	biolink:Gene	RINL	https://purl.humanatlas.io/graph/hra-pop	RINL
HGNC:25937	biolink:Gene	C11orf71	https://purl.humanatlas.io/graph/hra-pop	C11orf71
HGNC:28292	biolink:Gene	EID2	https://purl.humanatlas.io/graph/hra-pop	EID2
HGNC:31026	biolink:Gene	H2AZ2P1	https://purl.humanatlas.io/graph/hra-pop	H2AZ2P1
HGNC:43664	biolink:Gene	CBR3-AS1	https://purl.humanatlas.io/graph/hra-pop	CBR3-AS1
HGNC:48687	biolink:Gene	ENPP7P4	https://purl.humanatlas.io/graph/hra-pop	ENPP7P4
HGNC:5187	biolink:Gene	PRMT1	https://purl.humanatlas.io/graph/hra-pop	PRMT1
HGNC:53765	biolink:Gene	LINC02888	https://purl.humanatlas.io/graph/hra-pop	LINC02888
HGNC:7819	biolink:Gene	SNU13	https://purl.humanatlas.io/graph/hra-pop	SNU13
HGNC:7956	biolink:Gene	NPY1R	https://purl.humanatlas.io/graph/hra-pop	NPY1R
HGNC:8142	biolink:Gene	OPA3	https://purl.humanatlas.io/graph/hra-pop	OPA3
HGNC:9022	biolink:Gene	PKNOX1	https://purl.humanatlas.io/graph/hra-pop	PKNOX1
HGNC:983	biolink:Gene	BCHE	https://purl.humanatlas.io/graph/hra-pop	BCHE
ENSEMBL:ENSG00000230826.1	biolink:Gene	ENSG00000230826.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000230826.1
ENSEMBL:ENSG00000247903.1	biolink:Gene	ENSG00000247903.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000247903.1
ENSEMBL:ENSG00000254732.2	biolink:Gene	ENSG00000254732.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000254732.2
ENSEMBL:ENSG00000262049.1	biolink:Gene	ENSG00000262049.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000262049.1
HGNC:11540	biolink:Gene	TAF6	https://purl.humanatlas.io/graph/hra-pop	TAF6
HGNC:11986	biolink:Gene	TOP1	https://purl.humanatlas.io/graph/hra-pop	TOP1
HGNC:29393	biolink:Gene	PLIN4	https://purl.humanatlas.io/graph/hra-pop	PLIN4
HGNC:29882	biolink:Gene	ISCU	https://purl.humanatlas.io/graph/hra-pop	ISCU
HGNC:29917	biolink:Gene	MDM1	https://purl.humanatlas.io/graph/hra-pop	MDM1
HGNC:48961	biolink:Gene	LINC01004	https://purl.humanatlas.io/graph/hra-pop	LINC01004
HGNC:55586	biolink:Gene	ARHGAP11B-DT	https://purl.humanatlas.io/graph/hra-pop	ARHGAP11B-DT
HGNC:9813	biolink:Gene	RAD23B	https://purl.humanatlas.io/graph/hra-pop	RAD23B
ENSEMBL:ENSG00000261560	biolink:Gene	ENSG00000261560	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261560
ENSEMBL:ENSG00000282998.1	biolink:Gene	ENSG00000282998.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000282998.1
HGNC:1006	biolink:Gene	BCL7C	https://purl.humanatlas.io/graph/hra-pop	BCL7C
HGNC:1144	biolink:Gene	BTRC	https://purl.humanatlas.io/graph/hra-pop	BTRC
HGNC:16967	biolink:Gene	ARPP19	https://purl.humanatlas.io/graph/hra-pop	ARPP19
HGNC:2067	biolink:Gene	PDLIM1	https://purl.humanatlas.io/graph/hra-pop	PDLIM1
HGNC:20767	biolink:Gene	PDLIM3	https://purl.humanatlas.io/graph/hra-pop	PDLIM3
HGNC:24489	biolink:Gene	LSM14A	https://purl.humanatlas.io/graph/hra-pop	LSM14A
HGNC:25439	biolink:Gene	TANGO2	https://purl.humanatlas.io/graph/hra-pop	TANGO2
HGNC:29025	biolink:Gene	ZNF536	https://purl.humanatlas.io/graph/hra-pop	ZNF536
HGNC:33100	biolink:Gene	GPX8	https://purl.humanatlas.io/graph/hra-pop	GPX8
HGNC:4921	biolink:Gene	HIVEP2	https://purl.humanatlas.io/graph/hra-pop	HIVEP2
HGNC:55589	biolink:Gene	FBXO38-DT	https://purl.humanatlas.io/graph/hra-pop	FBXO38-DT
ENSEMBL:ENSG00000249209.2	biolink:Gene	ENSG00000249209.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000249209.2
ENSEMBL:ENSG00000285106.2	biolink:Gene	ENSG00000285106.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000285106.2
HGNC:19102	biolink:Gene	RIGI	https://purl.humanatlas.io/graph/hra-pop	RIGI
HGNC:26509	biolink:Gene	PHETA1	https://purl.humanatlas.io/graph/hra-pop	PHETA1
HGNC:28696	biolink:Gene	ZNF567	https://purl.humanatlas.io/graph/hra-pop	ZNF567
HGNC:33701	biolink:Gene	CARD16	https://purl.humanatlas.io/graph/hra-pop	CARD16
HGNC:11237	biolink:Gene	SPG7	https://purl.humanatlas.io/graph/hra-pop	SPG7
HGNC:18121	biolink:Gene	MFRP	https://purl.humanatlas.io/graph/hra-pop	MFRP
HGNC:18412	biolink:Gene	ZDHHC17	https://purl.humanatlas.io/graph/hra-pop	ZDHHC17
HGNC:31700	biolink:Gene	ZBTB7C	https://purl.humanatlas.io/graph/hra-pop	ZBTB7C
HGNC:6554	biolink:Gene	LEPR	https://purl.humanatlas.io/graph/hra-pop	LEPR
HGNC:8800	biolink:Gene	PDGFB	https://purl.humanatlas.io/graph/hra-pop	PDGFB
ENSEMBL:ENSG00000243389.1	biolink:Gene	ENSG00000243389.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000243389.1
HGNC:10612	biolink:Gene	CCL14	https://purl.humanatlas.io/graph/hra-pop	CCL14
HGNC:11177	biolink:Gene	SOAT1	https://purl.humanatlas.io/graph/hra-pop	SOAT1
HGNC:14267	biolink:Gene	PCDH17	https://purl.humanatlas.io/graph/hra-pop	PCDH17
HGNC:17752	biolink:Gene	TSPAN3	https://purl.humanatlas.io/graph/hra-pop	TSPAN3
HGNC:9174	biolink:Gene	POLB	https://purl.humanatlas.io/graph/hra-pop	POLB
HGNC:9882	biolink:Gene	RASSF1	https://purl.humanatlas.io/graph/hra-pop	RASSF1
HGNC:8533	biolink:Gene	P2RX1	https://purl.humanatlas.io/graph/hra-pop	P2RX1
HGNC:4279	biolink:Gene	GJA5	https://purl.humanatlas.io/graph/hra-pop	GJA5
HGNC:25566	biolink:Gene	SETD5	https://purl.humanatlas.io/graph/hra-pop	SETD5
HGNC:33504	biolink:Gene	SCIMP	https://purl.humanatlas.io/graph/hra-pop	SCIMP
HGNC:20500	biolink:Gene	CATSPERB	https://purl.humanatlas.io/graph/hra-pop	CATSPERB
HGNC:10039	biolink:Gene	RN7SL4P	https://purl.humanatlas.io/graph/hra-pop	RN7SL4P
HGNC:21638	biolink:Gene	CEP85L	https://purl.humanatlas.io/graph/hra-pop	CEP85L
HGNC:435	biolink:Gene	ALOX5	https://purl.humanatlas.io/graph/hra-pop	ALOX5
HGNC:8943	biolink:Gene	SERPINI1	https://purl.humanatlas.io/graph/hra-pop	SERPINI1
HGNC:35687	biolink:Gene	RPL21P46	https://purl.humanatlas.io/graph/hra-pop	RPL21P46
HGNC:54272	biolink:Gene	LINC02752	https://purl.humanatlas.io/graph/hra-pop	LINC02752
HGNC:6126	biolink:Gene	IRS2	https://purl.humanatlas.io/graph/hra-pop	IRS2
HGNC:29663	biolink:Gene	MSMP	https://purl.humanatlas.io/graph/hra-pop	MSMP
HGNC:18022	biolink:Gene	TP53INP1	https://purl.humanatlas.io/graph/hra-pop	TP53INP1
ENSEMBL:ENSG00000273302.1	biolink:Gene	ENSG00000273302.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000273302.1
ENSEMBL:ENSG00000279555.1	biolink:Gene	ENSG00000279555.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000279555.1
HGNC:19225	biolink:Gene	C4orf3	https://purl.humanatlas.io/graph/hra-pop	C4orf3
HGNC:10820	biolink:Gene	SH2D1A	https://purl.humanatlas.io/graph/hra-pop	SH2D1A
HGNC:1162	biolink:Gene	FRA10AC1	https://purl.humanatlas.io/graph/hra-pop	FRA10AC1
HGNC:17198	biolink:Gene	CHSY1	https://purl.humanatlas.io/graph/hra-pop	CHSY1
HGNC:49678	biolink:Gene	LINC01226	https://purl.humanatlas.io/graph/hra-pop	LINC01226
ENSEMBL:ENSG00000250820.1	biolink:Gene	ENSG00000250820.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000250820.1
HGNC:37278	biolink:Gene	UPK3BL1	https://purl.humanatlas.io/graph/hra-pop	UPK3BL1
HGNC:16694	biolink:Gene	RPS27P4	https://purl.humanatlas.io/graph/hra-pop	RPS27P4
HGNC:8135	biolink:Gene	OMG	https://purl.humanatlas.io/graph/hra-pop	OMG
ENSEMBL:ENSG00000232034.1	biolink:Gene	ENSG00000232034.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000232034.1
HGNC:4471	biolink:Gene	GPR17	https://purl.humanatlas.io/graph/hra-pop	GPR17
ENSEMBL:ENSG00000261269.1	biolink:Gene	ENSG00000261269.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261269.1
HGNC:6316	biolink:Gene	KHSRP	https://purl.humanatlas.io/graph/hra-pop	KHSRP
ENSEMBL:ENSG00000267458.1	biolink:Gene	ENSG00000267458.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000267458.1
ENSEMBL:ENSG00000285508.1	biolink:Gene	ENSG00000285508.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000285508.1
HGNC:28297	biolink:Gene	TMEM255B	https://purl.humanatlas.io/graph/hra-pop	TMEM255B
ENSEMBL:ENSG00000233848.1	biolink:Gene	ENSG00000233848.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000233848.1
HGNC:16468	biolink:Gene	LACTB	https://purl.humanatlas.io/graph/hra-pop	LACTB
HGNC:9358	biolink:Gene	PREP	https://purl.humanatlas.io/graph/hra-pop	PREP
ENSEMBL:ENSG00000261161.1	biolink:Gene	ENSG00000261161.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261161.1
ENSEMBL:ENSG00000288105.1	biolink:Gene	ENSG00000288105.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000288105.1
HGNC:11404	biolink:Gene	STK25	https://purl.humanatlas.io/graph/hra-pop	STK25
HGNC:11751	biolink:Gene	TFDP2	https://purl.humanatlas.io/graph/hra-pop	TFDP2
HGNC:30034	biolink:Gene	PIK3AP1	https://purl.humanatlas.io/graph/hra-pop	PIK3AP1
ENSEMBL:ENSG00000233005.2	biolink:Gene	ENSG00000233005.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000233005.2
HGNC:29348	biolink:Gene	THSD7B	https://purl.humanatlas.io/graph/hra-pop	THSD7B
HGNC:52770	biolink:Gene	LINC01946	https://purl.humanatlas.io/graph/hra-pop	LINC01946
HGNC:4655	biolink:Gene	GTF2H1	https://purl.humanatlas.io/graph/hra-pop	GTF2H1
HGNC:24136	biolink:Gene	B4GALNT2	https://purl.humanatlas.io/graph/hra-pop	B4GALNT2
HGNC:26318	biolink:Gene	SHLD1	https://purl.humanatlas.io/graph/hra-pop	SHLD1
HGNC:36575	biolink:Gene	RPL6P10	https://purl.humanatlas.io/graph/hra-pop	RPL6P10
HGNC:37269	biolink:Gene	UBE2QL1	https://purl.humanatlas.io/graph/hra-pop	UBE2QL1
HGNC:16487	biolink:Gene	ADAP2	https://purl.humanatlas.io/graph/hra-pop	ADAP2
HGNC:2888	biolink:Gene	DISC1	https://purl.humanatlas.io/graph/hra-pop	DISC1
HGNC:4862	biolink:Gene	NCKAP1L	https://purl.humanatlas.io/graph/hra-pop	NCKAP1L
HGNC:37129	biolink:Gene	EGOT	https://purl.humanatlas.io/graph/hra-pop	EGOT
HGNC:10597	biolink:Gene	SCN9A	https://purl.humanatlas.io/graph/hra-pop	SCN9A
HGNC:12475	biolink:Gene	UBE2D2	https://purl.humanatlas.io/graph/hra-pop	UBE2D2
HGNC:23925	biolink:Gene	CTIF	https://purl.humanatlas.io/graph/hra-pop	CTIF
HGNC:19218	biolink:Gene	PLCZ1	https://purl.humanatlas.io/graph/hra-pop	PLCZ1
HGNC:25629	biolink:Gene	OTULINL	https://purl.humanatlas.io/graph/hra-pop	OTULINL
HGNC:35152	biolink:Gene	PAPPA-AS1	https://purl.humanatlas.io/graph/hra-pop	PAPPA-AS1
ENSEMBL:ENSG00000258850.1	biolink:Gene	ENSG00000258850.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000258850.1
HGNC:27806	biolink:Gene	XKR6	https://purl.humanatlas.io/graph/hra-pop	XKR6
ENSEMBL:ENSG00000259377.1	biolink:Gene	ENSG00000259377.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000259377.1
HGNC:35966	biolink:Gene	RPL23AP60	https://purl.humanatlas.io/graph/hra-pop	RPL23AP60
HGNC:51579	biolink:Gene	RPL23AP88	https://purl.humanatlas.io/graph/hra-pop	RPL23AP88
ENSEMBL:ENSG00000248984.1	biolink:Gene	ENSG00000248984.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000248984.1
HGNC:22950	biolink:Gene	PREX2	https://purl.humanatlas.io/graph/hra-pop	PREX2
HGNC:13528	biolink:Gene	B3GNT3	https://purl.humanatlas.io/graph/hra-pop	B3GNT3
ENSEMBL:ENSG00000259370.2	biolink:Gene	ENSG00000259370.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000259370.2
ENSEMBL:ENSG00000260733.1	biolink:Gene	ENSG00000260733.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000260733.1
HGNC:20959	biolink:Gene	SCAF8	https://purl.humanatlas.io/graph/hra-pop	SCAF8
ENSEMBL:ENSG00000224267.1	biolink:Gene	ENSG00000224267.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000224267.1
ENSEMBL:ENSG00000284418.2	biolink:Gene	ENSG00000284418.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000284418.2
HGNC:2719	biolink:Gene	DDC	https://purl.humanatlas.io/graph/hra-pop	DDC
HGNC:12407	biolink:Gene	TUBA4A	https://purl.humanatlas.io/graph/hra-pop	TUBA4A
HGNC:36164	biolink:Gene	RPS15AP9	https://purl.humanatlas.io/graph/hra-pop	RPS15AP9
ENSEMBL:ENSG00000287915.1	biolink:Gene	ENSG00000287915.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287915.1
HGNC:19003	biolink:Gene	SCMH1	https://purl.humanatlas.io/graph/hra-pop	SCMH1
HGNC:13941	biolink:Gene	SLC44A4	https://purl.humanatlas.io/graph/hra-pop	SLC44A4
HGNC:52743	biolink:Gene	LINC01931	https://purl.humanatlas.io/graph/hra-pop	LINC01931
ENSEMBL:ENSG00000261364.1	biolink:Gene	ENSG00000261364.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000261364.1
ENSEMBL:ENSG00000272114.1	biolink:Gene	ENSG00000272114.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000272114.1
HGNC:54818	biolink:Gene	SPCS3-AS1	https://purl.humanatlas.io/graph/hra-pop	SPCS3-AS1
ENSEMBL:ENSG00000249738.10	biolink:Gene	ENSG00000249738.10	https://purl.humanatlas.io/graph/hra-pop	ENSG00000249738.10
HGNC:14002	biolink:Gene	CDK2AP1	https://purl.humanatlas.io/graph/hra-pop	CDK2AP1
ENSEMBL:ENSG00000253968.2	biolink:Gene	ENSG00000253968.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000253968.2
HGNC:8809	biolink:Gene	PDK1	https://purl.humanatlas.io/graph/hra-pop	PDK1
HGNC:21207	biolink:Gene	LINGO2	https://purl.humanatlas.io/graph/hra-pop	LINGO2
HGNC:29035	biolink:Gene	PPIP5K2	https://purl.humanatlas.io/graph/hra-pop	PPIP5K2
HGNC:25072	biolink:Gene	WDR45B	https://purl.humanatlas.io/graph/hra-pop	WDR45B
ENSEMBL:ENSG00000287434.1	biolink:Gene	ENSG00000287434.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287434.1
HGNC:1705	biolink:Gene	CD86	https://purl.humanatlas.io/graph/hra-pop	CD86
HGNC:9681	biolink:Gene	PTPRS	https://purl.humanatlas.io/graph/hra-pop	PTPRS
ENSEMBL:ENSG00000229297.1	biolink:Gene	ENSG00000229297.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000229297.1
HGNC:11309	biolink:Gene	SRPX	https://purl.humanatlas.io/graph/hra-pop	SRPX
ENSEMBL:ENSG00000256646.7	biolink:Gene	ENSG00000256646.7	https://purl.humanatlas.io/graph/hra-pop	ENSG00000256646.7
HGNC:21192	biolink:Gene	ZMYND12	https://purl.humanatlas.io/graph/hra-pop	ZMYND12
HGNC:51484	biolink:Gene	GPAA1P2	https://purl.humanatlas.io/graph/hra-pop	GPAA1P2
ENSEMBL:ENSG00000283684.1	biolink:Gene	ENSG00000283684.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000283684.1
HGNC:10872	biolink:Gene	ST3GAL5	https://purl.humanatlas.io/graph/hra-pop	ST3GAL5
HGNC:3402	biolink:Gene	EPHX2	https://purl.humanatlas.io/graph/hra-pop	EPHX2
ENSEMBL:ENSG00000254044.5	biolink:Gene	ENSG00000254044.5	https://purl.humanatlas.io/graph/hra-pop	ENSG00000254044.5
HGNC:10956	biolink:Gene	SLCO1A2	https://purl.humanatlas.io/graph/hra-pop	SLCO1A2
HGNC:12958	biolink:Gene	ZNF17	https://purl.humanatlas.io/graph/hra-pop	ZNF17
HGNC:13028	biolink:Gene	ZNF236	https://purl.humanatlas.io/graph/hra-pop	ZNF236
HGNC:52646	biolink:Gene	PRAL	https://purl.humanatlas.io/graph/hra-pop	PRAL
HGNC:56678	biolink:Gene	TM4SF18-AS1	https://purl.humanatlas.io/graph/hra-pop	TM4SF18-AS1
HGNC:11317	biolink:Gene	SSBP1	https://purl.humanatlas.io/graph/hra-pop	SSBP1
HGNC:11639	biolink:Gene	TCF7	https://purl.humanatlas.io/graph/hra-pop	TCF7
HGNC:15347	biolink:Gene	OR11H4	https://purl.humanatlas.io/graph/hra-pop	OR11H4
HGNC:16490	biolink:Gene	DPP8	https://purl.humanatlas.io/graph/hra-pop	DPP8
HGNC:17071	biolink:Gene	KDM4C	https://purl.humanatlas.io/graph/hra-pop	KDM4C
HGNC:20608	biolink:Gene	BDNF-AS	https://purl.humanatlas.io/graph/hra-pop	BDNF-AS
HGNC:27409	biolink:Gene	LINC01619	https://purl.humanatlas.io/graph/hra-pop	LINC01619
HGNC:27733	biolink:Gene	GPRIN3	https://purl.humanatlas.io/graph/hra-pop	GPRIN3
HGNC:28717	biolink:Gene	CYTOR	https://purl.humanatlas.io/graph/hra-pop	CYTOR
HGNC:30370	biolink:Gene	CCDC18	https://purl.humanatlas.io/graph/hra-pop	CCDC18
HGNC:3288	biolink:Gene	EIF4EBP1	https://purl.humanatlas.io/graph/hra-pop	EIF4EBP1
HGNC:34343	biolink:Gene	FAM47E	https://purl.humanatlas.io/graph/hra-pop	FAM47E
HGNC:36225	biolink:Gene	RPL23P8	https://purl.humanatlas.io/graph/hra-pop	RPL23P8
HGNC:38408	biolink:Gene	ZNF736P9Y	https://purl.humanatlas.io/graph/hra-pop	ZNF736P9Y
HGNC:41106	biolink:Gene	SDAD1-AS1	https://purl.humanatlas.io/graph/hra-pop	SDAD1-AS1
HGNC:4591	biolink:Gene	ARHGAP35	https://purl.humanatlas.io/graph/hra-pop	ARHGAP35
HGNC:4805	biolink:Gene	HAGH	https://purl.humanatlas.io/graph/hra-pop	HAGH
HGNC:6551	biolink:Gene	LEF1	https://purl.humanatlas.io/graph/hra-pop	LEF1
HGNC:7525	biolink:Gene	MUSK	https://purl.humanatlas.io/graph/hra-pop	MUSK
HGNC:7665	biolink:Gene	NCK2	https://purl.humanatlas.io/graph/hra-pop	NCK2
HGNC:8525	biolink:Gene	OVOL1	https://purl.humanatlas.io/graph/hra-pop	OVOL1
ENSEMBL:ENSG00000235140.2	biolink:Gene	ENSG00000235140.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000235140.2
ENSEMBL:ENSG00000250328.6	biolink:Gene	ENSG00000250328.6	https://purl.humanatlas.io/graph/hra-pop	ENSG00000250328.6
ENSEMBL:ENSG00000259995.1	biolink:Gene	ENSG00000259995.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000259995.1
ENSEMBL:ENSG00000287387.1	biolink:Gene	ENSG00000287387.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287387.1
ENSEMBL:ENSG00000292333	biolink:Gene	ENSG00000292333	https://purl.humanatlas.io/graph/hra-pop	ENSG00000292333
HGNC:11175	biolink:Gene	SNX4	https://purl.humanatlas.io/graph/hra-pop	SNX4
HGNC:13747	biolink:Gene	DLEU1	https://purl.humanatlas.io/graph/hra-pop	DLEU1
HGNC:14045	biolink:Gene	MRPS26	https://purl.humanatlas.io/graph/hra-pop	MRPS26
HGNC:14088	biolink:Gene	RGS17	https://purl.humanatlas.io/graph/hra-pop	RGS17
HGNC:2044	biolink:Gene	CLDN22	https://purl.humanatlas.io/graph/hra-pop	CLDN22
HGNC:21050	biolink:Gene	CDKAL1	https://purl.humanatlas.io/graph/hra-pop	CDKAL1
HGNC:23495	biolink:Gene	CCNYL2	https://purl.humanatlas.io/graph/hra-pop	CCNYL2
HGNC:26333	biolink:Gene	SRFBP1	https://purl.humanatlas.io/graph/hra-pop	SRFBP1
HGNC:28281	biolink:Gene	TMEM263	https://purl.humanatlas.io/graph/hra-pop	TMEM263
HGNC:29661	biolink:Gene	OMA1	https://purl.humanatlas.io/graph/hra-pop	OMA1
HGNC:31802	biolink:Gene	NSUN4	https://purl.humanatlas.io/graph/hra-pop	NSUN4
HGNC:3599	biolink:Gene	FBL	https://purl.humanatlas.io/graph/hra-pop	FBL
HGNC:3782	biolink:Gene	FNTA	https://purl.humanatlas.io/graph/hra-pop	FNTA
HGNC:49189	biolink:Gene	HNRNPUL2-BSCL2	https://purl.humanatlas.io/graph/hra-pop	HNRNPUL2-BSCL2
HGNC:53073	biolink:Gene	LINC02207	https://purl.humanatlas.io/graph/hra-pop	LINC02207
HGNC:53408	biolink:Gene	LINC02469	https://purl.humanatlas.io/graph/hra-pop	LINC02469
HGNC:54062	biolink:Gene	HECW2-AS1	https://purl.humanatlas.io/graph/hra-pop	HECW2-AS1
HGNC:55551	biolink:Gene	RETREG1-AS1	https://purl.humanatlas.io/graph/hra-pop	RETREG1-AS1
HGNC:6019	biolink:Gene	IL6R	https://purl.humanatlas.io/graph/hra-pop	IL6R
HGNC:6658	biolink:Gene	VWA5A	https://purl.humanatlas.io/graph/hra-pop	VWA5A
HGNC:6827	biolink:Gene	MAN2C1	https://purl.humanatlas.io/graph/hra-pop	MAN2C1
HGNC:8063	biolink:Gene	NUP155	https://purl.humanatlas.io/graph/hra-pop	NUP155
HGNC:9632	biolink:Gene	PTOV1	https://purl.humanatlas.io/graph/hra-pop	PTOV1
ENSEMBL:ENSG00000228655	biolink:Gene	ENSG00000228655	https://purl.humanatlas.io/graph/hra-pop	ENSG00000228655
ENSEMBL:ENSG00000233968	biolink:Gene	ENSG00000233968	https://purl.humanatlas.io/graph/hra-pop	ENSG00000233968
ENSEMBL:ENSG00000258757	biolink:Gene	ENSG00000258757	https://purl.humanatlas.io/graph/hra-pop	ENSG00000258757
ENSEMBL:ENSG00000283674.3	biolink:Gene	ENSG00000283674.3	https://purl.humanatlas.io/graph/hra-pop	ENSG00000283674.3
HGNC:11302	biolink:Gene	SRP68	https://purl.humanatlas.io/graph/hra-pop	SRP68
HGNC:11451	biolink:Gene	RIOK3	https://purl.humanatlas.io/graph/hra-pop	RIOK3
HGNC:11619	biolink:Gene	ELOB	https://purl.humanatlas.io/graph/hra-pop	ELOB
HGNC:11648	biolink:Gene	TCL1A	https://purl.humanatlas.io/graph/hra-pop	TCL1A
HGNC:12887	biolink:Gene	ZNF107	https://purl.humanatlas.io/graph/hra-pop	ZNF107
HGNC:14214	biolink:Gene	CIC	https://purl.humanatlas.io/graph/hra-pop	CIC
HGNC:15864	biolink:Gene	RBCK1	https://purl.humanatlas.io/graph/hra-pop	RBCK1
HGNC:16839	biolink:Gene	THEMIS2	https://purl.humanatlas.io/graph/hra-pop	THEMIS2
HGNC:17101	biolink:Gene	SUZ12	https://purl.humanatlas.io/graph/hra-pop	SUZ12
HGNC:17801	biolink:Gene	ZFP28	https://purl.humanatlas.io/graph/hra-pop	ZFP28
HGNC:25452	biolink:Gene	PIP4P2	https://purl.humanatlas.io/graph/hra-pop	PIP4P2
